0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.04059501,-0.00019762416,-0.03885062,0.043640908,0.043798253,-0.067866474,0.06548275,0.03406294,-0.045513846,-0.08133601,-0.006202205,0.028096305,0.032586224,-0.0015354139,0.08993892,0.26052,0.07015801,0.032551453,-0.039005086,-0.099924006,0.09885106,-0.015515735,-0.037111953,-0.091269195,-0.004560408,-0.014570684,0.016428988,0.08121879,-0.044490896,0.09226924,0.007898388,-0.05780149,0.077366285,0.03570739,-0.054266922,0.004283176,0.016957045,-0.02091601,0.07064654,0.0110058645,0.08592897,0.028832288,0.030034171,-0.0141522605,-0.07502757,0.05316474,-0.06643571,-0.030322796,0.24151108,-0.061986577,-0.0013482827,0.09153129,0.10203907,0.08062711,-0.06007163,0.08018365,-0.004920626,0.080874756,0.038664937,0.18636864,-0.06622847,0.079303205,0.07569159,-0.07444176,0.16059725,-0.058257602,-0.015059513,-0.057767484,-0.04621507,-0.030611547,-0.0457982,-0.052174002,0.055773947,-0.042816006,-0.007725168,-0.04581998,-0.06263717,0.078694314,0.02851221,-0.03373333,-0.024667408,0.08350367,0.044569734,-0.10192552,-0.117485054,0.22500323,0.14019006,-0.010416256,0.060859956,0.047597285,-0.045540426,-0.0029093593,-0.0014501505,-0.01743352,0.011575133,0.05757223,0.08908142,0.05291011,0.05575302,-0.028328817
0.04903171,0.09173646,-0.008394344,0.07724429,0.05805576,0.08350641,0.043130286,-0.0019184027,-0.076216415,0.020073174,0.057695102,0.048666626,-0.02755674,-0.03667301,0.0549076,0.057633713,0.08595299,-0.018536529,0.023119582,0.08141287,-0.0055121495,0.08563089,-0.038980447,0.10354935,0.0936952,-0.019279173,-0.04179387,-0.06473506,0.0789287,0.09534208,-0.038455926,-0.039852463,-0.07311633,0.06238453,-0.0029379013,0.042750865,-0.058845982,-0.03517892,-0.079183064,0.060000278,-0.08415892,-0.028274518,-0.08089655,-0.032452986,-0.036629323,-0.07359958,-0.071673796,0.108210355,0.08097637,-0.09788726,0.006047358,-0.05359505,0.0134811355,0.10258346,-0.044375133,0.066067524,0.07229866,-0.009827022,-0.03634686,0.04977273,0.016316451,0.02893986,0.08758232,0.07750401,0.18613619,0.046233755,-0.046583503,-0.11125258,-0.031197421,0.0716746,0.048908804,0.07045209,-0.06831426,-0.057344012,0.017381309,0.08330201,-0.010981024,-0.069937766,0.07940154,0.015841853,0.0973713,0.09955111,-0.04395831,0.05130638,0.068445325,0.15305108,0.08233415,-0.01874404,0.107667916,0.06774593,0.019201783,-0.04264276,-0.033831473,-0.0933181,0.07356456,-0.029254142,-0.054341074,-0.044321768,0.035169598,0.06651146
-0.039499197,0.048410825,-0.10146236,-0.057480197,0.0053872354,-0.0009647767,0.04538583,-0.10386128,-0.06603889,0.062017575,-0.044410314,-0.09043465,-0.043131154,0.0069408854,-0.061309356,-0.23965634,-0.031579334,-0.009480944,-0.05609682,-0.024866557,-0.0909656,-0.06923638,0.024502799,-0.04260786,0.041744057,-0.058956336,-0.053861834,-0.0063144267,-0.028378174,0.008686142,0.051378384,-0.08926946,-0.0077977427,0.052087948,-0.040324643,-0.0075040148,0.10714234,-0.088948175,-0.004851133,-0.08768888,-0.08508553,0.08513092,-0.041169032,-0.031356514,-0.06611246,0.092587166,0.078240685,0.063697785,-0.33835694,0.05762685,0.093181245,0.024785224,0.05363566,-0.08734151,0.0043228487,0.045897774,-0.05638874,0.0320365,-0.06291893,-0.116162404,0.06163364,-0.090211414,-0.034919985,0.03524087,-0.2409903,0.03023204,-0.056671876,-0.021992223,0.09692084,-0.019807154,-0.019634394,-0.10120365,-0.048625752,-0.024647912,-0.07216245,-0.038953926,-0.031743295,-0.092755094,0.07624858,-0.119217716,0.056573037,0.09538476,-0.06327054,-0.05493466,0.009494907,-0.3058209,-0.28305048,-0.09695102,-0.057374846,-0.08681363,0.0987027,0.030774904,0.040263753,0.07722427,-0.094758056,0.041133426,-0.062224515,0.04041221,-0.013122665,0.004166656
-0.037633054,-0.00079482514,0.09407604,-0.08980413,-0.07124131,-0.075699374,-0.048723765,-0.096538745,-0.029576536,-0.07066526,0.091290444,0.04404141,-0.0057136007,-0.077792525,-0.08273508,0.034540746,-0.09420813,-0.09452736,0.09517419,-0.054656744,0.019397177,0.021514246,0.005622164,-0.007698227,0.049903154,-0.04574786,0.030789461,0.0059998683,-0.009898508,-0.056209948,0.05456002,0.040989548,-0.07304712,0.068299904,0.055819698,0.051362295,-0.010002781,-0.002692589,-0.040995754,-0.015656877,0.031486332,-0.07280468,-0.06476162,-0.036211014,-0.090416096,0.033656467,0.061701942,0.03875259,0.009088632,0.05329099,0.100663185,-0.11235904,-0.008317195,-0.0069456324,-0.033873487,0.089344785,-0.0384377,-0.073588304,-0.06891341,-0.04370665,0.03642885,-0.028545953,0.005988877,0.08578442,-0.0196228,0.099622324,0.0042084497,0.10214792,-0.01988715,-0.049111415,0.052123733,-0.009321883,-0.061920088,0.073807195,-0.07456441,0.038876988,0.006467323,-0.06790789,-0.07582292,0.086915545,0.033283874,-0.103758655,-0.0854288,0.01841709,0.026805075,-0.092414655,0.03862992,0.05581617,0.0047371914,0.09591656,0.08543307,0.009861291,0.016324515,0.08329914,-0.07765621,-0.03990303,-0.0794364,0.06848669,0.012086792,-0.07630598
-0.066935085,-0.08689176,0.083588086,0.07682507,-0.019300958,0.001451412,0.054633524,-0.0061296728,-0.11588774,0.034430422,0.099617824,-0.0075666322,0.025593672,-0.055034682,-0.006851315,0.060788054,-0.09345686,-0.051626153,0.09234075,-0.07500093,0.08696329,0.0837507,0.024166815,-0.03541075,0.09307533,-0.0059515624,-0.044427186,-0.00017587368,0.032174706,-0.06565697,-0.06689218,0.04391143,0.08196546,0.08480492,0.08214743,-0.0058137793,-0.08009765,-0.012673559,-0.09210768,0.053671006,0.035229255,0.05782019,0.09725199,0.08990683,0.06449498,-0.08718905,0.08027381,0.06585907,-0.057035282,-0.027627965,0.08521867,-0.031187398,-0.09234514,-0.07312946,0.06086656,-0.06910791,0.017159332,-0.031853955,0.0048057437,0.05671334,0.082791336,0.06215882,-0.017643867,-0.06718405,0.026518948,0.010681013,-0.020596985,0.06671263,0.063037425,0.0023218435,0.07984221,0.014845337,0.01749432,-0.07212298,-0.019013977,-0.08884345,-0.039044425,-0.045747895,0.07975821,-0.051938996,0.09948904,0.077498876,-0.068271935,-0.101221524,0.07271233,0.06597905,0.08009823,-0.061667297,-0.016128102,-0.0058959094,-0.087096006,-0.018291159,0.10856942,-0.020755285,-0.08185736,0.050328724,0.06427905,-0.09066156,-0.06478519,0.0680001
0.059367724,0.077739015,0.08742724,0.03724241,0.05832427,-0.033266407,-0.12210853,-0.0878528,0.03273347,-0.020645078,-0.09817766,-0.1002173,0.10603586,-0.058224805,-0.044096634,0.25826487,0.015666759,0.012736844,-0.061538443,-0.06038782,-0.04389785,0.057862375,0.016816553,0.06956128,0.009559748,0.06532599,-0.03231039,0.07827769,0.03039417,-0.0631344,-0.06425856,-0.05088697,0.09396787,-0.09039003,-0.08770041,-0.067932904,-0.07669673,-0.038690306,0.089110985,0.059584294,0.07738005,0.0029755672,-0.049030606,0.05090461,0.08049665,-0.025426248,-0.073930226,-0.0017246706,0.06700217,0.08657205,-0.10479712,0.061323572,0.029425718,0.1782327,0.03390661,0.060857743,0.04607297,-0.082489595,-0.07474825,0.015444644,0.03240609,-0.027494015,-0.07849144,0.09547778,0.21647936,0.03159932,0.0037069272,0.01757207,0.034577906,-0.06687554,0.07872396,-0.063469574,0.061943408,-0.014379106,-0.055657517,-0.1022892,-0.09201239,0.115166515,0.020271253,0.063424595,-0.028685017,-0.01109662,-0.042723235,0.04606514,-0.050827324,0.13060376,0.080157004,-0.057959687,-0.08249682,-0.017685898,0.03418351,0.08629882,0.046514742,0.09435959,0.068251714,-0.09010533,0.022297135,-0.012184653,0.07773399,0.06822392
-0.01858033,-0.01155334,0.09486289,0.014403448,-0.08528526,-0.037650306,0.028126536,-0.034999028,-0.041341662,-0.05830127,-0.037060153,-0.022469714,0.094765134,-0.056892935,0.010620962,-0.25925985,-0.05923061,-0.01714861,0.055240087,0.0012382886,-0.023772845,-0.06286039,0.095061444,-0.071436465,0.06410573,-0.041843142,-0.090765245,0.090769485,0.09924127,0.08453048,-0.06949569,0.012239378,-0.02240613,-0.082155496,-0.064942166,0.06611069,0.0059164185,-0.034837317,-0.065380245,-0.009323848,0.043771572,-0.08639384,0.008416233,-0.002584213,0.064956024,0.008560906,0.0813975,0.086807355,-0.27461115,0.09561645,-0.0019206802,0.062041588,-0.07062478,-0.19184014,0.056099463,0.0075371424,-0.02715604,-0.0014905953,-0.047081053,-0.23229878,-0.032071974,0.09973099,0.0033824088,-0.07621128,-0.26405597,-0.08573831,-0.05657624,-0.0029472865,0.07523561,0.047181707,-0.0056696506,0.10643061,0.039852712,0.06257424,0.0064035314,-0.08309759,0.0010922028,0.04015286,0.04576677,0.021775693,0.052952982,-0.06183719,0.04297375,0.0389236,-0.01499152,-0.16195057,-0.09595651,0.014759004,0.019761413,0.020071413,0.06186496,-0.09245709,0.017798789,0.0958065,0.06333001,-0.04914369,-0.020806242,-0.0531828,0.10341124,-0.017745415
-0.09102762,-0.0079936115,0.06939984,0.014935815,0.047892842,-0.02610261,0.0716153,-0.044013854,-0.07298444,0.004949404,-0.10675963,0.05070765,-0.008816866,0.037447866,-0.040701624,0.030133888,-0.057662863,-0.03234866,-0.01967402,-0.05271073,0.052781224,0.009457484,-0.059640862,-0.020995384,-0.05218076,-0.046422865,0.029422754,-0.025616014,0.04047814,-0.074301645,0.037305664,-0.038848244,-0.06884558,-0.100501224,0.032818343,0.08442056,-0.06224492,0.018389435,0.009958574,-0.038629953,0.013784218,-0.10453839,0.009220987,-0.0036553515,0.05854355,-0.042501196,0.04656086,-0.087205976,0.12114136,-0.050814517,-0.021101125,-0.0017388033,0.06149577,0.049193002,-0.08020155,0.09875141,-0.04191141,0.07194259,0.05594113,0.098339655,0.076503724,0.0434828,-0.08034118,-0.022386497,-0.056034748,-0.07669629,-0.024559904,-0.09469812,-0.059736587,-0.07771763,-0.021371441,-0.02047828,-0.06363789,-0.037995573,-0.060223613,0.074485354,0.0676291,-0.05212901,-0.0700211,-0.069368616,-0.056145668,-0.031071266,0.0033914687,-0.0071230805,-0.09024506,0.046984594,0.08370545,0.047813307,-0.047920514,0.045046806,-0.0034138889,-0.046546325,0.044686552,-0.10017751,-0.049553268,0.04880917,-0.06535654,-0.056824006,-0.070649184,0.09300669
0.075180754,0.07600083,-0.09207518,0.04510068,0.015249171,0.10074238,-0.04233653,0.07567072,0.08248124,0.089239076,0.052161872,0.08194019,0.016498527,0.019736074,0.07142257,0.037727073,0.057977263,-0.0069311825,-0.014072226,-0.053512983,-0.08146846,0.05393038,0.07791705,-0.07544372,0.025852429,0.004828796,-0.09822481,0.074882254,0.029139534,0.05778779,0.08829264,-0.07385291,0.0828373,0.050084338,0.030785171,0.04035629,0.009317535,-0.09859023,0.095098734,0.06579001,-0.0055695726,-0.066259906,0.08970604,-0.05053795,0.027259555,0.075774655,0.09184108,0.073075786,0.06818891,0.05401341,0.09451825,-0.0066909394,-0.062401876,-0.015239349,-0.101331316,0.0453671,-0.027502274,0.04516521,0.055340588,0.00011105538,0.07658748,0.074424006,0.045921247,0.035390142,0.115650445,0.07239581,-0.08408324,0.016197711,-0.08874157,0.009222717,0.07780392,0.0015228528,-0.019573009,0.030318486,-0.005034037,0.010295929,-0.07549042,-0.023330778,0.09296048,-0.07011616,0.104200654,0.06562592,0.05266023,-0.10102007,-0.065912604,0.18238573,0.051965658,-0.07775015,-0.033811316,-0.04704629,-0.06297518,0.025697201,0.026662268,-0.088578664,0.08134242,-0.101751514,-0.00096235774,-0.09176626,0.08834037,-0.054487277
0.038798757,-0.03360485,0.07428137,-0.06893882,0.048605062,0.07203207,0.07378444,0.050428275,0.016430715,0.04767903,0.07314117,-0.07862596,-0.029641105,-0.09401066,-0.023782609,0.019076495,-0.028733846,-0.032995455,-0.028163528,0.060063437,0.039512094,0.06506312,-0.06966126,-0.08242429,0.047195368,0.08387079,-0.06915031,0.06597859,-0.071886994,-0.08117827,-0.0049439706,-0.079068355,0.084370226,-0.081447475,-0.094074056,-0.017643923,0.07231317,-0.08942652,0.06428254,-0.03068375,-0.09901386,0.08049437,-0.0714835,0.00993256,0.017911596,-0.08384721,-0.026037812,0.047002655,-0.04601991,-0.026382092,-0.07041897,0.003103044,-0.0026005283,0.08209322,-0.057237238,-0.039026044,-0.08503325,-0.0069393413,-0.07160443,0.051674083,0.06347043,0.09886123,-0.054676145,0.030818103,-0.0151370885,-0.035154622,0.009809124,-0.030126655,-0.072657615,-0.007354406,-0.09800246,0.043380994,-0.07988449,0.028850684,-0.043254387,0.098432,-0.08101802,0.0009069399,0.042979695,0.0759459,-0.06246809,0.0886845,-0.09438405,-0.09601913,-0.09030906,-0.00030255533,0.026490618,-0.041759357,-0.09534551,-0.0036760296,0.00061598164,0.07385478,-0.0784929,-0.023866322,0.007876412,-0.032855466,-0.09986685,-0.0067424383,0.017768538,-0.017424399
