0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.03894737,-0.010600224,-0.032166764,0.047986843,0.035496123,-0.07121545,0.05716849,0.039987616,-0.037633646,-0.09929975,0.016160212,0.03601498,0.026966207,0.008768737,0.0921536,0.06727696,0.07740051,0.018353544,-0.021967813,-0.09300721,0.09581902,-0.02333726,-0.010564052,-0.063504204,0.0017565489,-0.00884445,0.036809094,0.08229568,-0.047541857,0.08438895,0.02161771,-0.05338147,0.088240094,0.054869942,-0.057469238,0.022228047,0.026334904,-0.027856745,0.07139913,0.011527553,0.09739915,0.038039587,0.03845442,-0.0028182864,-0.08798452,0.046120025,-0.066299945,-0.027798787,0.061225556,-0.05299231,0.013867691,0.075576834,0.09909106,-0.04392884,-0.05486369,0.059774704,-0.020565905,0.065652676,0.058051772,0.07357349,-0.06958594,0.060390957,0.06695963,-0.06462733,0.01595994,-0.046448387,-0.020723403,-0.05867913,-0.027925946,-0.04328177,-0.03999716,-0.035413124,0.062972076,-0.038711727,-0.014156446,-0.041148793,-0.03679806,0.08065074,0.018236384,-0.067974,-0.048566747,0.081475206,0.045699365,-0.07647631,-0.08951189,0.023660883,0.0087180585,-0.0113597885,0.05848273,0.05934661,-0.048667837,-0.015049793,0.0145067945,-0.0033382028,0.0106484145,0.04576101,0.09556291,0.04360459,0.058921106,-0.023302197
0.050293185,0.0790663,-0.011573136,0.0803053,0.050435282,0.09215299,0.046255715,-0.003276743,-0.069929704,0.013469659,0.063052244,0.04437811,-0.02937802,-0.034105122,0.046887793,-0.02032423,0.08728682,-0.026212238,0.015869714,0.076662354,-0.008504584,0.08222564,-0.041516494,0.09767646,0.08881337,-0.015212417,-0.036272384,-0.06548789,0.0707876,0.08789907,-0.033306852,-0.028601728,-0.062992945,0.05664567,-0.0021275878,0.045096405,-0.0591287,-0.027093604,-0.091294125,0.072394244,-0.08988823,-0.020962596,-0.07186234,-0.026752017,-0.04319438,-0.07602569,-0.066851765,0.09459082,-0.012403384,-0.089052156,0.006808594,-0.05343187,0.014347218,0.03818705,-0.04264151,0.058153577,0.058579348,-0.016240977,-0.01858525,-0.0006072372,0.009808183,0.027671374,0.078119524,0.07019562,0.09571085,0.04696103,-0.04639653,-0.09823493,-0.03042455,0.07495748,0.045299746,0.07521788,-0.075089514,-0.058724165,0.017990366,0.08995322,-0.013070799,-0.076974735,0.06191752,0.0038373321,0.091438316,0.09027601,-0.044867683,0.04646284,0.059097014,0.04937399,0.030975051,-0.0105336085,0.09456194,0.066483505,0.020488955,-0.03600146,-0.048787903,-0.080437064,0.080436714,-0.029185548,-0.053136077,-0.03754425,0.027028926,0.06624036
-0.04183308,0.065150924,-0.09846746,-0.060012795,-0.0071853623,-0.0043129325,0.0367919,-0.08781814,-0.049523056,0.05549062,-0.03468734,-0.06967403,-0.058707405,0.021343574,-0.054435194,0.024491593,-0.018779978,-0.014888369,-0.05085337,0.00686381,-0.08598616,-0.086504675,0.0062088,-0.035985984,0.06593264,-0.03770722,-0.053155925,0.002551362,-0.020513728,0.0039791316,0.074859045,-0.08515356,-0.027697407,0.055616878,-0.025989808,0.0067316294,0.07076565,-0.07716341,0.004622385,-0.06075461,-0.07549143,0.09199134,-0.04532739,-0.028695807,-0.052438177,0.09139607,0.077214785,0.05484385,-0.067814395,0.048433967,0.091799505,0.05607202,0.036512725,0.086723454,-0.0001392737,0.022655584,-0.045070983,0.03627377,-0.07511021,0.029664315,0.062296323,-0.073390365,-0.048756327,0.0268979,-0.021036938,0.003500916,-0.04244088,-0.008113101,0.085416324,-0.0029840618,-0.019594155,-0.08761256,-0.038108826,-0.026896559,-0.06303722,-0.028882146,-0.05519978,-0.080322936,0.06670623,-0.06575608,0.06723922,0.09797231,-0.07007005,-0.061277818,-0.017536059,-0.06241993,-0.099638306,-0.07624926,-0.07780929,-0.08141373,0.067333914,0.01892259,0.034046553,0.08392557,-0.07923494,0.016164027,-0.044265438,0.061642833,-0.0028758645,0.0052012205
-0.030003205,1.5065074e-05,0.08726422,-0.082908496,-0.06823406,-0.07704325,-0.04482038,-0.09130831,-0.02976115,-0.06791351,0.08900314,0.04562313,-0.004022017,-0.07700523,-0.076884665,0.05484552,-0.0870317,-0.08077796,0.086691685,-0.046676468,0.016832568,0.016687155,0.0074857622,-0.0047170073,0.05144354,-0.043802656,0.031150974,0.005564928,-0.0048573166,-0.054411616,0.05278393,0.036624797,-0.07201612,0.062882595,0.057378374,0.049801193,-0.015916012,0.0056655556,-0.038110446,-0.012441419,0.03344866,-0.0630121,-0.059768498,-0.028926328,-0.086901106,0.034332804,0.064231105,0.03869141,0.025780208,0.05565802,0.091835566,-0.09998715,-0.0017690808,0.0117828995,-0.030960917,0.07948194,-0.03882835,-0.068038195,-0.062407564,-0.030457005,0.037459932,-0.031829953,0.004087016,0.07833404,0.004324034,0.09616614,0.00727161,0.09104171,-0.015107617,-0.045100212,0.046718173,-0.003247127,-0.05409355,0.0616119,-0.06435025,0.04958033,0.005744934,-0.06664662,-0.07266965,0.084945224,0.038050093,-0.099222116,-0.084969305,0.020689964,0.023250833,-0.07049842,0.04686696,0.04870727,0.0009437427,0.08219088,0.08056163,0.004897654,0.010157093,0.0841948,-0.07401466,-0.038350917,-0.06373143,0.061444543,0.012250379,-0.072775386
-0.061885573,-0.076766595,0.08024862,0.077006824,-0.017243303,-0.0004401356,0.057119556,-0.005574785,-0.09687419,0.02693712,0.09227011,-0.005858943,0.032864116,-0.06224389,-0.0017549843,0.04083892,-0.08403899,-0.04507282,0.08356232,-0.06623441,0.08072323,0.071565576,0.0225505,-0.033727363,0.082009904,-0.004456386,-0.035870135,-0.0011249185,0.025136612,-0.055856097,-0.054723073,0.041993164,0.0701864,0.0762713,0.07931221,-0.002639033,-0.086874925,-0.008557357,-0.08103372,0.04830361,0.038834684,0.055196382,0.084338985,0.08263374,0.058877833,-0.07769345,0.0764951,0.06369092,-0.073017776,-0.029851258,0.072016366,-0.036465727,-0.076806806,-0.07494067,0.055053838,-0.067330614,0.017478094,-0.029559754,0.0036670566,0.046208404,0.07125754,0.056276836,-0.013631605,-0.061282862,0.012675859,0.004454747,-0.0131163,0.058207445,0.059480093,0.00850983,0.075559326,0.0136466175,0.014443517,-0.06629566,-0.015249833,-0.075626984,-0.0285611,-0.04498607,0.06401824,-0.049580064,0.09628124,0.063495524,-0.06614083,-0.081884876,0.06860074,0.040934317,0.06667376,-0.054937948,-0.01973705,0.0026414618,-0.068665184,-0.020221427,0.097678624,-0.012323819,-0.076699555,0.05174806,0.05823437,-0.086377256,-0.05807929,0.05463911
0.05737055,0.0771398,0.07474672,0.046420924,0.044297986,-0.03189204,-0.090138786,-0.09076085,0.0200281,-0.030946717,-0.09142051,-0.090161435,0.08949717,-0.07194309,-0.04311452,0.092435084,0.012836859,0.0046535507,-0.068445206,-0.029172555,-0.05427282,0.05750171,0.017365597,0.069207184,0.014238998,0.04932762,-0.027891539,0.08017441,0.03456063,-0.06600003,-0.05720352,-0.047064137,0.09550718,-0.09844267,-0.0927873,-0.055462718,-0.07867588,-0.044039678,0.064607166,0.05500985,0.06574684,0.0037587732,-0.048550714,0.05203951,0.06870837,-0.012408219,-0.061159562,0.017046109,-0.09943829,0.061353497,-0.09941273,0.04445917,0.039657123,0.067057036,0.038992025,0.052002437,0.032698996,-0.08921724,-0.07498268,-0.07556172,0.029002316,-0.029224835,-0.06961749,0.07121038,0.045336463,0.0314089,-0.010165557,0.032300957,0.04498013,-0.06129582,0.063709594,-0.0691162,0.07264822,-0.016393602,-0.07047353,-0.096072115,-0.087801926,0.090821855,0.02636481,0.039844178,-0.04234487,0.001007989,-0.031635925,0.05972857,-0.05944295,-0.04327358,-0.019984804,-0.053522993,-0.06928228,-0.006987788,0.036332034,0.090711094,0.035270803,0.09503683,0.07458662,-0.08036934,0.017003514,-0.01763253,0.0799417,0.06845588
-0.018208012,-0.010260105,0.09764511,0.0054526925,-0.06462399,-0.03014426,0.028062113,-0.01852373,-0.031441286,-0.0594013,-0.035195068,-0.012576863,0.095703386,-0.055486847,0.022492886,-0.06825121,-0.05795444,-0.020916402,0.04547637,-0.012226477,-0.027783237,-0.07518108,0.084164806,-0.051034104,0.06599318,-0.050363567,-0.076922074,0.09015422,0.09605194,0.07343326,-0.05981474,0.0118922815,-0.023114845,-0.08929165,-0.04470662,0.07271732,-0.005801998,-0.05215448,-0.06199069,-0.015575767,0.04545515,-0.072942495,0.022267245,-0.0061591864,0.08046878,0.005054474,0.06912858,0.077373095,-0.0727092,0.08191096,0.0040760264,0.079595916,-0.0841104,-0.038026165,0.055685245,0.020820573,-0.04389782,-0.0065046325,-0.05883683,-0.094114855,-0.029837385,0.089966394,-0.00803107,-0.07019949,-0.06266275,-0.08235296,-0.04262663,-0.011673093,0.06810375,0.057348497,0.009537183,0.09741127,0.0313567,0.0768644,0.02603861,-0.075751446,0.002244413,0.04451502,0.047712974,0.05963994,0.06618909,-0.05336162,0.043916382,0.04344242,-0.023019418,0.059642754,0.03137835,0.03098727,0.0095351115,0.0046982914,0.051392503,-0.096074834,0.015054807,0.09012029,0.06575856,-0.05418084,-0.006554246,-0.041647505,0.08153545,-0.025747657
-0.08021329,-0.010347709,0.07238261,0.0135718435,0.04249061,-0.017925873,0.063754685,-0.043074396,-0.07129316,0.0034246892,-0.09778924,0.04718802,-0.015870906,0.03176724,-0.039959706,-0.010946132,-0.054750085,-0.03285019,-0.021835864,-0.054964196,0.053521506,0.014468834,-0.05610553,-0.014472052,-0.053338528,-0.043032944,0.033693142,-0.024414778,0.042673,-0.074342236,0.0431002,-0.033260524,-0.070257865,-0.09478932,0.03534969,0.07848022,-0.06124517,0.0199932,0.0062159076,-0.039136052,0.01660113,-0.095430315,0.010342777,0.0014959797,0.05507923,-0.049103893,0.05252976,-0.08751842,0.070456885,-0.05068561,-0.012853429,-0.007074617,0.061400287,0.021833345,-0.07378928,0.09544132,-0.04305632,0.07040008,0.056559883,0.07155902,0.071927436,0.03616079,-0.08222483,-0.026212752,-0.081846036,-0.07378787,-0.02255486,-0.093383096,-0.051463008,-0.07336901,-0.023130476,-0.019220315,-0.061207663,-0.043483365,-0.06461951,0.07791934,0.06702215,-0.05474316,-0.064582564,-0.07822858,-0.05330187,-0.028673075,0.0008058995,-0.007502459,-0.085754946,-0.0007211119,0.04653082,0.043155722,-0.04222088,0.043231957,-0.0064292327,-0.04907732,0.047626205,-0.08849036,-0.04871526,0.047879405,-0.063858464,-0.054695617,-0.06730811,0.09340338
0.07595206,0.076231144,-0.086905316,0.04819388,0.009142138,0.09914064,-0.04254165,0.076592736,0.07081988,0.08536,0.059392087,0.086583264,0.016221061,0.016013801,0.06965762,-0.029216513,0.05671162,-0.01575502,-0.018674769,-0.061551105,-0.083190344,0.052482076,0.06822138,-0.067827135,0.018413886,0.01061561,-0.087982394,0.0697901,0.02523408,0.055607952,0.09116832,-0.07611301,0.09117339,0.05325476,0.02638971,0.03997656,0.024904214,-0.09533792,0.083608516,0.07004944,-0.0058136135,-0.06414113,0.09618548,-0.036975004,0.031490214,0.071837164,0.08542646,0.06698965,-0.0079536885,0.051737554,0.09592868,-0.011703476,-0.060497034,-0.05859951,-0.09867493,0.042628802,-0.031200029,0.050819524,0.05040396,-0.03705184,0.079936974,0.0719743,0.042298995,0.02952934,0.058627926,0.076010786,-0.07804406,0.021974072,-0.08592498,0.008650288,0.07745934,0.009844482,-0.021291688,0.03058786,-0.012479827,0.0130031705,-0.06487249,-0.026955843,0.0959375,-0.08297149,0.09512747,0.059206016,0.04455208,-0.09232576,-0.050390746,0.09737217,0.00017505884,-0.0767415,-0.03282062,-0.052430164,-0.05927683,0.027650245,0.03027498,-0.09032947,0.08403204,-0.09732618,0.0006009117,-0.094891444,0.0878961,-0.05648453
0.039320268,-0.029627636,0.072005056,-0.06450174,0.045922287,0.07044471,0.07446141,0.046490617,0.012128092,0.046218194,0.07070575,-0.07303898,-0.027173258,-0.09379528,-0.021910325,0.039061703,-0.028064467,-0.031232014,-0.028114617,0.058575757,0.03699339,0.0647055,-0.06791477,-0.07713517,0.04748925,0.08225178,-0.06143352,0.065085344,-0.06991043,-0.07652315,-0.007018611,-0.07918553,0.084477775,-0.081957504,-0.09003104,-0.014809564,0.06467538,-0.08280758,0.058906786,-0.029397763,-0.09646948,0.07670916,-0.07142117,0.013875842,0.016708776,-0.07841976,-0.025725827,0.04618197,-0.031487547,-0.024453126,-0.06858132,0.0014009103,-0.0059668794,0.096716695,-0.050773382,-0.041443955,-0.08524265,-0.008204125,-0.06893245,0.065130375,0.060721643,0.09796614,-0.055642523,0.028221272,0.00027281046,-0.0342594,0.008879885,-0.03378763,-0.06773132,-0.0070665106,-0.09644555,0.04610037,-0.0752249,0.029678024,-0.041528355,0.094499774,-0.07652811,-0.0005919114,0.038645424,0.07651398,-0.058235526,0.08548168,-0.09378264,-0.09546149,-0.09074338,0.02333393,0.03593587,-0.041843023,-0.091755666,-0.0065198913,0.0045089275,0.07075275,-0.08194135,-0.020817086,0.0071060285,-0.029451892,-0.09688083,-0.0047698617,0.018420279,-0.02046369
