0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0.030774878,-0.054320797,0.06376823,0.06895136,-0.011624018,-0.051108643,-0.023103857,-0.086581536,-0.066317126,-0.028723847,-0.062238965,-0.0471025,-0.08719039,-0.058789574,-0.08693979,0.04233482,0.053264976,-0.039848793,0.07077547,0.03872078,-0.000525051,0.0755281,0.02451066,0.016400903,-0.0063459547,0.026710834,0.02926966,0.018910585,0.08141768,-0.054533876,0.014468522,-0.027968815,-0.010677722,-0.0075914147,-0.077794835,-0.016533703,0.0183064,0.06239952,0.036173444,-0.078747325,-0.03956785,-0.049436077,-0.068661086,-0.08662714,-0.07493753,-0.0356933,0.072127394,0.02671831,0.025166702,-0.060392793,0.072364874,-0.06676761,0.042934123,0.03279896,0.03636431,-0.04991422,0.019669984,0.060217783,0.04472815,0.0486834,0.044143904,0.0342679,-0.022200357,0.04619502,-0.060419515,0.0685727,0.06778075,0.030293176,-0.064840876,-0.07869417,0.084047936,-0.031797517,-0.057805896,0.07852074,0.033250242,0.011449424,0.030996026,0.005558831,-0.07898094,-0.0588843,0.043043707,0.07338146,0.0673506,-0.003793854,0.035158876,-0.067227244,-0.0020951226,-0.044744495,0.040328182,-0.0561143,0.043246508,-0.013913431,0.01328272,0.0010100803,-0.05086655,0.00039985208,0.007655515,-0.0024732824,-0.010939255,-0.053163055,-0.047501404,0.0011695526,-0.005116193,0.0011385705,0.043434408,0.04404579,0.0435012,-0.028937573,-0.064513326,-0.080272265,0.06262097,0.051704675,-0.035247505,-0.0776132,-0.071419455,0.071790844,-0.045384012,-0.011663337,-0.04513772,0.0073632984,0.036305945,0.006519001,-0.0063492837,0.047290448,0.042047467,-0.028260652,0.04517337,-0.010901851
0.0068407846,0.066882096,0.038327906,-0.06413423,0.051452767,-0.017472155,-0.07465589,0.019564904,-0.010550929,-0.018871866,-0.080368795,0.08137713,-0.055619925,-0.04084601,-0.09043405,-0.03615818,-0.022901364,-0.080302194,-0.06062961,-0.037073623,-0.05330102,0.048897937,0.015288028,0.05193944,-0.008186213,-0.095825374,0.102683865,-0.02084223,0.016195865,0.089585386,-0.009149453,-0.062183224,0.043969147,-0.039436564,0.021041237,-0.0029387807,0.03767275,0.09777569,0.008331491,-0.019449143,0.04264339,-0.064298615,0.029726315,0.05688573,0.06957673,0.039013788,-0.07173501,0.06599353,0.077655904,0.031461794,0.029209685,0.09507933,0.1132491,0.07772764,0.046816,0.06873141,0.019242497,-0.06428805,-0.009802668,-0.07342376,0.007440246,-0.08936327,0.014838655,0.06828998,0.029290063,-0.015945671,0.050505903,-0.09164522,0.029564328,-0.04413511,0.09144185,0.072429076,-0.03176864,-0.041664153,-0.058021557,0.010654905,0.09064573,-0.029956313,-0.08363725,-0.009805539,0.0564543,-0.0953786,0.08551599,-0.025339643,-0.003913412,-0.0530829,-0.037722547,-0.053118646,0.034477912,0.005945046,0.004537107,0.029220654,0.046393532,0.01403908,-0.007818642,-0.08117845,-0.0063348305,0.07091523,-0.05155284,-0.03954749,-0.09238517,0.066356376,-0.029264428,-0.051700514,-0.0092430785,0.11115557,-0.07452162,0.062675044,0.015215171,-0.009626829,-0.010199403,-0.017947223,0.09012305,0.0042382954,-0.02201536,-0.019700127,-0.034907572,0.028453546,-0.020817118,0.01845195,-0.0021025978,-0.015289259,-0.030957226,0.0194645,0.06013678,-0.007483928,-0.060886934,0.048366815
0.040643085,0.018877553,0.029659944,-0.0150578385,0.05697868,0.07564423,0.070174724,0.041635837,0.032615736,-0.057531353,-0.07266795,-0.075834885,-0.028134169,0.041821305,0.0771316,0.06696195,0.077125564,0.037344243,-0.079197705,-0.005976028,-0.032549925,-0.011428996,-0.041741207,0.03011299,-0.06787875,-0.080468364,-0.09149367,-0.05278972,-0.06106722,0.029865364,0.011537057,-0.08170489,-0.04164127,-0.0718373,0.050641835,-0.07827185,-0.014006753,-0.049786445,0.05512717,-0.014470968,-0.02671117,0.019431684,0.03191814,-0.028222548,-0.0712811,-0.009265281,-0.015480326,0.033934414,-0.012234342,0.04545579,0.0095570125,0.03722382,0.016690135,0.07747935,0.03596883,0.0460237,-0.005167771,-0.051999398,0.050536238,0.012797588,0.060108636,0.04789854,-0.04150154,-0.06487947,-0.046156958,-0.013299342,-0.028162485,0.04877386,-0.07143012,0.07183695,0.08482769,0.008481752,-0.068181396,-0.048706505,0.045715097,0.046726517,-0.05020793,0.051948115,0.039871797,0.08418139,-0.07847035,0.04637712,0.08267317,-0.00030402633,-0.02899561,0.019332368,-0.08117627,-0.045316774,-0.08082276,-0.058125142,0.07316249,-0.01637331,-0.005738778,-0.06553453,-0.008830104,0.021935888,-0.019698465,-0.0156871,-0.060056377,0.015229675,0.03947918,-0.031068705,-0.02495173,-0.06922073,-0.047466815,-0.0028303468,0.081640914,-0.01615263,-0.060652535,0.020839272,0.08276142,-0.009122583,-0.07291815,0.08276687,-0.019078447,-0.07897773,0.055012118,0.053502895,0.03352991,-0.07202685,0.051214408,-0.048424207,-0.03457799,-0.02728962,-0.017671695,0.032986462,-0.03603191,0.06128544
-0.040418714,-0.049222596,0.028412089,-0.051440194,-0.013620459,0.011236271,-0.016664084,-0.025642201,-0.021477884,0.04274512,0.076808795,-0.010425154,-0.019842185,-0.071722806,-0.050841074,-0.060868964,0.0717396,0.0017034486,-0.008634135,0.008225721,-0.0039949887,0.070325166,-0.018863533,0.072214045,0.02435029,0.0615342,-0.068709336,0.026138952,-0.036691364,-0.07903262,-0.06938656,-0.040613923,0.083108045,-0.04210234,0.079353474,-0.023372484,-0.071718164,0.016205303,-0.027367273,-0.033602078,0.03291471,0.07821273,0.08856191,-0.05607574,0.075738005,0.01119027,-0.021827929,-0.047825724,-0.085273795,-0.08528638,-0.042579986,0.06281981,0.023232402,-0.02498054,0.07995339,-0.03813549,0.06514965,-0.018059973,0.0027197306,0.055978343,-0.07432012,-0.014353343,-0.063232906,0.0014418818,-0.023354156,-0.00019315591,-0.023759153,0.019786472,0.04175518,-0.028416624,-0.06949733,-0.07554129,0.0739503,0.061835553,0.015214682,0.022052485,0.027584897,0.021089917,0.065844536,-0.043732293,-0.07107435,-0.05470638,-0.07229781,-0.01987243,-0.050864045,0.067795694,-0.06809201,-0.07753744,-0.0800317,0.03397907,-0.0055958778,0.02438267,0.05104389,0.004058168,-0.018282032,0.0024765646,-0.004121888,-0.056798726,0.07213162,-0.0030037863,0.07423363,-0.05511746,-0.08373788,0.06042781,0.03923484,0.03343887,0.029789424,-0.08436514,0.0020662132,-0.058865346,-0.075616494,0.007877292,-0.079872176,-0.043318164,-0.072481856,0.025086744,0.08389935,0.011682366,-0.066396944,0.046779662,0.042936973,0.0063320044,0.05616714,-0.0703096,0.08729779,0.034899905,0.016531125,0.04829975
0.01668345,0.046598334,0.006955181,0.029942635,0.024239682,-0.048511896,-0.072958015,-0.058143698,-0.06574947,0.015945423,-0.083243385,0.06732849,-0.058729354,0.06963475,-0.028460743,-0.06390822,0.020439731,-0.0393584,0.06447843,-0.060555026,-0.0066939653,0.0795471,0.038992282,0.052893452,0.0455724,0.003761996,0.07880994,0.03249134,0.056251854,0.052015573,0.025227938,0.010882105,-0.070824444,-0.0146948835,0.06412644,0.076509535,0.07759841,-0.075205356,0.07861351,-0.08412491,-0.012858411,-0.020727748,-0.015044933,-0.08907623,-0.0067668203,-0.0719076,-0.08147214,0.05485673,0.02632582,0.0066838325,-0.033293143,-0.040582214,0.055794943,0.07894907,-0.058124013,-0.06149269,-0.084361225,0.0627024,-0.0761834,-0.057512335,0.07290905,0.034616698,0.054763533,0.08020337,-0.0042238208,0.038985237,-0.054821026,-0.083674006,0.0166978,-0.05613324,0.049571164,0.04560741,-0.06919999,0.051887725,-0.035771724,0.030582678,0.010330481,0.072584406,0.051187694,0.008001083,-0.06993052,-0.00964463,-0.0205247,-0.0024300516,0.06448007,0.009717989,0.00035409408,-0.032075804,0.028427744,0.039430812,0.0019377443,0.064314395,0.061122034,-0.023229899,-0.01941205,0.058232374,-0.08364071,-0.053229086,0.055924345,0.024928866,0.022493359,-0.04327474,-0.07152253,0.023342213,-0.049083777,-0.08458399,0.040667456,-0.08103756,0.07234953,0.062293116,0.08274408,0.01607547,-0.0035558457,-0.0007248327,0.0021402983,0.049776625,0.018995617,-0.015088302,-0.043988366,-0.007679857,-0.049414985,-0.0505656,-0.019244779,-0.012603663,0.06117213,0.0019527173,-0.019634012,-0.032100607
-0.026208632,-0.039712213,-0.049529195,-0.0028291524,-0.01927214,-0.01661243,-0.049253218,-0.0736908,-0.0844972,0.070866875,-0.06253582,0.019607643,-0.015060854,0.04166623,-0.009696954,-0.00025924685,0.058715083,-0.03320262,-0.06906431,-0.08227309,-0.020020315,-0.060401358,-0.013044393,-0.051823508,-0.01740073,0.015422134,0.026203549,0.08450399,0.062867075,0.05145271,-0.05769347,-0.038638607,-0.050030258,0.08895274,0.006691329,-0.035029486,0.0721001,-0.03474175,-0.0040067057,0.019035669,0.0513918,-0.05973953,0.08622242,0.00614728,0.06237271,-0.03448063,0.06622457,-0.070218354,-0.035632174,0.071665026,-0.034885827,-0.056758527,0.0010408126,-0.058231458,-0.06939236,0.030131798,0.066792384,-0.031650364,0.061749652,0.033582654,0.059461877,0.08162883,-0.081798136,0.028915709,-0.012503423,-0.03480457,0.042375434,0.028938219,-0.051688816,0.005535837,-0.06736869,-0.0630373,0.035477698,0.016083566,0.08406617,-0.018257583,-0.017559983,0.011878619,0.03182431,-0.019854963,-0.07834328,-0.064302824,-0.0039632474,0.07048114,-0.011779102,-0.022805795,0.08033119,0.08484886,0.028844556,0.08155148,0.07522167,-0.009256561,0.0370686,-0.08176557,0.080567434,-0.011217058,0.05281396,0.056393366,-0.03663955,-0.05523244,-0.022679176,0.04640437,-0.0385915,-0.032475628,-0.019585796,-0.008609792,-0.08284496,-0.04726802,-0.058351222,0.05493353,-0.089296885,-0.0413074,-0.05741942,0.035655618,-0.067425966,0.042228084,-0.029968927,-0.055284556,-0.042875934,-0.06924301,-0.051464222,0.057055034,-0.0068384893,0.0637666,0.04668067,-0.06397287,0.010885297,0.08640086
0.06286156,-0.0686205,0.0019019305,0.031696938,-0.049415696,-0.08708305,-0.07531652,0.044842143,0.038151234,0.070341036,0.027,-0.07550758,0.04159141,-0.032656018,0.06378435,-0.059839312,-0.036258914,0.046931345,-0.0073730913,0.05777041,0.026083715,-0.004997895,-0.003033385,0.07292002,-0.06664354,-0.07037281,0.052770674,0.060007602,-0.093157485,-0.0057181995,0.057658073,-0.040815003,0.03287494,-0.082390666,0.037230987,-0.06308208,-0.01981258,-0.08002551,-0.032386597,0.025624778,-0.031072501,0.020474283,-0.06714357,-0.054800745,-0.018149065,-0.009258707,-0.021127302,0.032610197,-0.019076765,-0.06190993,-0.08148763,0.088366784,-0.052752078,0.07516322,0.03681431,-0.042055767,0.00280594,0.073170274,0.0027362963,-0.0778444,-0.04813665,-0.006606052,-0.01688294,-0.058932513,-0.051148083,-0.044995878,0.08349589,0.05253076,0.035570487,-0.07207304,0.084392294,0.084155545,-0.05862545,0.087047264,-0.050993614,-0.037865665,-0.012313692,-0.0239385,0.044396043,-0.02713268,-0.025455246,0.029919064,-0.05487384,-0.015495168,0.06670119,-0.021912066,0.006737957,0.08661902,-0.026856584,-0.078473896,0.06564282,-0.026039528,0.037640844,-0.07769667,0.06498779,-0.04422026,-0.032559924,0.05977201,0.0038231604,0.03960395,0.011366594,0.058156572,0.055816468,0.04278612,-0.05182456,0.066643946,0.06768531,-0.022435667,-0.080385126,-0.016838374,0.019701887,-0.042811595,-0.023636915,-0.028294664,-0.050947536,0.062299203,-0.015576476,-0.08175779,0.09336242,0.021330032,-0.0007265963,-0.023705406,0.068987094,-0.055998623,0.01907323,0.017493987,-0.07553588,-0.068607345
-0.0026659095,-0.073234275,0.013330111,-0.05354949,0.0380629,0.0028979443,-0.05414007,0.017482458,-0.06592964,0.06603218,0.029055566,-0.02333564,-0.023381993,0.03348587,0.07634701,0.0041748905,-0.015579134,0.0150839565,-0.027361112,-0.082268365,0.048108544,-0.07910733,0.049229026,-0.023406817,-0.029098373,0.042351346,-0.085072495,-0.004332185,0.08105995,-0.014407691,-0.013451443,0.02980513,-0.0069663953,0.026540307,0.05860956,0.0592051,0.05649164,-0.03719779,-0.0018638456,-0.02030947,0.05155017,0.08332477,0.075475335,0.02440449,-0.015665159,-0.08108382,-0.060664084,0.022024788,0.07134001,-0.009386818,-0.059848156,0.014720338,-0.07427957,-0.068710804,-0.016326308,0.0019860736,-0.080222666,-0.018356469,-0.060240306,0.08197627,-0.0720446,-0.04547315,0.00036879035,0.050594017,0.02692145,-0.045328278,-0.05152285,0.02347585,0.007555376,-0.044273302,-0.039432775,-0.035437435,0.028336298,-0.0033764571,-0.054706063,-0.07730024,0.06590965,-0.017001161,0.018564831,-0.08990278,-0.054205958,-0.06444436,-0.051588662,0.006491073,-0.037351828,0.068413146,0.051644925,-0.08518622,-0.085789815,0.03302674,-0.018961182,0.026192585,0.035499796,0.088088445,-0.059130494,0.0047675027,-0.043877777,-0.08532824,0.0851038,0.009161518,0.009518167,0.00063032866,0.06270586,0.012699293,-0.06619708,-0.009157477,0.012797287,0.06634617,-0.055050787,-0.023386177,-0.045977,-0.094440855,0.035428688,0.021558508,0.043927692,-0.024199279,-0.008685047,0.03092922,0.010151992,-0.030619014,0.06467706,-0.07289979,0.025906125,0.030133773,-0.062363423,0.021931637,-0.0018803919,0.058150463
-0.08630679,0.048509154,-0.04796108,0.061036594,-0.0049377247,-0.06559148,-0.009029407,-0.058238275,-0.056667686,-0.044984158,0.03104576,-0.0066705006,0.077235475,0.019450564,-0.06596247,0.05085634,0.004764754,-0.08891862,0.029920068,-0.005031538,-0.08226569,0.0021622474,-0.008808573,0.08048677,-0.01103501,-0.01823016,-0.050964016,0.02808004,-0.07120311,0.051498335,-0.034308545,-0.02026832,-0.02861672,-0.027308282,-0.017639263,-0.050860103,-0.026344297,0.023333715,-0.079417594,-0.08501269,0.0046672258,-0.056242928,-0.05029435,0.024343945,-0.07180557,-0.0027118712,0.0036948454,-0.04219352,-0.09067018,0.050040916,0.016786529,-0.013039155,-0.048488524,-0.042748477,-0.060438417,0.05849447,-0.04772605,0.0059990436,0.026259504,-0.07171285,0.06616853,0.015378979,0.058653984,-0.06649299,-0.035744008,-0.0443382,-0.0801036,0.07008181,-0.07269526,0.008902284,-0.03465206,-0.08450305,-0.06963891,-0.0065345885,-0.012097586,0.0708939,0.014453197,-0.03120416,-0.0585983,0.023350466,-0.06604685,0.027677717,-0.065554254,-0.023435423,-0.010224656,0.05000839,0.0426126,0.010190482,0.06509148,0.023481097,-0.08110244,0.064674966,-0.004004404,-0.047663,0.060491875,-0.04618587,0.014311111,-0.008918344,-0.04011876,-0.079617925,0.06959438,-0.074852064,0.004248043,-0.052000653,0.059206877,-0.0064234813,0.07059648,-0.059955217,-0.016985657,-0.054332558,-0.042870685,-0.05071826,0.053224795,0.005130333,-0.07250401,-0.0844303,0.021217667,-0.058726404,-0.025582792,0.08549169,-0.094998166,-0.06384726,-0.016931951,-0.06426684,-0.005117569,-0.010695069,-0.05901276,-0.038829073
0.08060953,-0.03733981,0.0002215596,0.05957657,0.011484536,-0.03130726,0.0179779,0.07323057,0.0077370675,0.0031546392,0.06156666,-0.008195098,-0.007846095,-0.07396878,0.08420882,-0.07101582,0.012099122,-0.021673374,-0.049109325,-0.054979663,0.05971084,-0.010668055,0.077933334,-0.05652957,0.045571327,0.065064,-0.0434721,-0.032156255,-0.0023162274,0.057534326,-0.03777575,0.026710387,-0.040081248,0.0060568135,-0.03569172,0.054255046,0.054105733,0.08236402,0.07052846,0.07626099,0.010703674,-0.016233962,-0.01836145,0.07201312,0.018031275,0.06785782,-0.0053960653,-0.03203902,-0.03168641,-0.061761755,-0.025956327,-0.04705431,0.07227121,0.011623218,-0.04325086,0.043191835,0.00036072955,0.08401385,-0.0489536,-0.026699753,-0.07685408,0.040941514,-0.0427685,0.0479979,0.051233258,-0.064023204,-0.07838793,-0.07451612,0.00891665,0.057943214,0.029855387,-0.054239605,-0.08501986,0.00051195803,0.080019765,0.023595946,0.04958469,-0.048299678,-0.08936689,0.03905369,-0.076414265,-0.0010562612,-0.06358022,0.0004085764,0.025125077,-0.05405631,0.062238924,0.0054126945,-0.014513577,0.036586817,0.0874821,-0.08612014,-0.086785026,0.012762424,0.0037057095,0.031463172,0.059621118,0.0236405,-0.045839116,0.054400485,-0.017183965,-0.07079892,0.015599827,0.02289377,0.016272897,0.07788446,0.02639823,0.07956503,0.072223,0.018060187,0.030181566,0.060024057,0.011148728,-0.06883083,-0.005716412,-0.07797644,0.04243147,-0.025735442,0.06774634,0.07273175,-0.069636345,-0.07706358,-0.018069357,-0.028776824,-0.0375282,-0.06205312,0.07493849,0.07437606
