0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.009436265,-0.061224926,0.06803844,0.065268345,-0.01454182,-0.042210963,0.024474598,0.024853513,0.0058578625,0.004511416,-0.09375731,-0.009189405,-0.07081513,-0.034073845,-0.027116634,0.029389746,-0.08510256,-4.7817826e-05,-0.092144705,-0.06477477,0.09641396,0.012233555,-0.05056101,0.050795563,0.08105827,-0.0417485,-0.071907856,-0.0808841,0.009079792,-0.060138978,0.022612534,0.021307252,0.0043288916,-0.026585259,-0.0797894,-0.01808057,0.05886727,0.00026675314,0.035179608,0.079369314,0.08517601,0.091529734,0.07631285,-0.016390756,-0.07622354,0.051539607,0.09288036,0.010828719,0.02892863,-0.014850773,0.026265167,-0.03975264,0.08395422,0.06280232,0.07834699,0.061830632,-0.029056892,-0.02492956,-0.02549956,-0.003933631,0.07345968,0.05226455,0.07947073,-0.09718829,-0.044334102,-0.045314003,-0.087179065,0.09021009,0.03814877,-0.060030688,-0.041090276,0.033368133,0.038289897,0.09484912,-0.09572901,0.092927106,-0.0050896183,-0.09065703,0.017124832,0.07445035,-0.06859026,0.020192742,0.0799929,0.009348191,-0.03136511,-0.023361005,0.048355423,0.032044627,0.0314338,0.00049982965,0.09954948,-0.0012591034,0.033300497,-0.058662143,-0.09229602,0.042124934,0.07956017,0.055283777,0.06775036,0.05204802
0.016213514,-0.06428082,0.051857285,0.036372952,0.018563509,0.00379809,-0.071177244,0.0073325485,-0.009417132,0.05424691,-0.05906818,0.06057041,0.06414197,-0.033812597,0.020503148,0.06628112,-0.0026460662,0.010883473,0.055388577,0.038938664,0.095889516,0.080424406,0.07678775,-0.00901971,0.06920316,-0.07794942,-0.052032318,-0.03176099,0.08655634,-0.043199588,-0.07251809,-0.08876842,0.0730314,-0.06862662,0.0018541217,-0.07562695,0.03200961,-0.0751518,-0.09954586,-0.032362893,-0.07311167,-0.021295168,0.09954172,0.028655104,0.03945137,0.08600811,0.062196918,-0.040814985,-0.06212901,-0.07116377,-0.067389235,-0.039133407,0.04775288,-0.019384123,0.033729397,-0.044730533,-0.021736681,0.041529484,-0.02464316,0.012172326,0.02384679,-0.018101975,-0.09276732,-0.021080911,-0.06594453,-0.008344308,-0.037625242,-0.0408605,0.007268548,-0.09903141,0.09446221,0.09993952,-0.034408353,0.009171888,0.09658723,-0.08981514,-0.04685693,0.09534677,0.02207756,-0.064495295,0.011044063,-0.06559892,-0.0047922134,-0.03573604,-0.009191528,0.06470183,0.039400436,0.08286635,-0.025176108,0.037811942,0.058357097,0.040390946,-0.015309252,0.0070909634,-0.03599696,-0.068716615,0.05479368,0.07468859,0.0110903755,0.085903265
0.02943001,-0.06750567,-0.06041771,-0.02067782,0.08777697,-0.062352907,-0.059282374,-0.004246615,0.04952628,-0.01903911,0.025869183,-0.027557887,-0.015146732,-0.05197146,0.074406676,0.04276616,-0.06055659,0.06765927,0.04267756,-0.0068079084,-0.09461843,0.00016828626,0.035184883,-0.06617652,0.049205862,-0.09975451,-0.09579199,0.0033647642,0.08966818,0.061734535,-0.030245736,-0.011756167,-0.083531536,0.045907088,-0.08384381,-0.09727522,-0.04811455,0.053921305,-0.018205367,0.027509399,-0.0873036,0.047860168,-0.018801488,-0.065041244,-0.004261829,-0.058155883,-0.0095118135,-0.013985135,0.009918593,0.081819095,0.0813506,0.0057310835,-0.022481456,0.02973289,0.07625336,0.015850067,-0.06323877,-0.07690285,0.07470035,-0.04315702,-0.092806995,0.06983871,0.09583487,0.008945644,-0.04543507,0.07201084,-0.08723296,0.013038062,-0.05512158,-0.07658577,0.067508034,0.025746517,0.038441338,-0.031875625,0.011129893,-0.038321365,0.009248421,0.006389603,0.08448874,-0.021247283,-0.045630503,0.037568964,-0.03390632,0.07195691,0.078582875,-0.076628484,0.012521721,0.053544097,0.08322369,-0.06675489,0.07733274,0.016760565,0.08551521,0.09157569,-0.03217274,0.035861664,-0.017090276,-0.06433529,0.046312608,-0.041471947
0.078269966,-0.00817357,-0.031248368,0.044786133,-0.036236845,-0.020720579,0.0096753985,0.041266896,-0.022645637,-0.046729423,-0.03962178,0.07621706,-0.0249089,-0.07292205,0.0850028,-0.06172855,0.09222091,-0.017440125,0.09736089,-0.030410267,0.018054247,0.06659255,0.082502045,0.09059014,-0.044310022,0.08069628,0.04473182,-0.07981344,-0.023486637,-0.007566072,0.09673805,0.015467927,-0.05085522,-0.056270182,-0.08414377,-0.018678188,-0.035715416,-0.019974813,0.09519143,-0.057422675,0.016594842,0.07993645,0.02800665,-0.035946093,-0.02933333,0.09404103,0.074441455,0.0121875405,-0.061206806,0.079027064,0.0028446466,-0.014863908,0.040464558,-0.042907026,-0.081345476,-0.013065696,-0.034404002,-0.09722245,-0.062376715,-0.028903559,0.04740257,-0.043134164,-0.08792895,-0.031473197,0.046377085,0.03591544,-0.058812678,0.09434403,-0.033607222,-0.0074357167,-0.03822359,0.08035391,0.041455694,0.07829524,-0.08083284,0.04053586,0.0005083829,0.023197629,-0.041431155,-0.06912526,0.052807383,0.05343076,-0.057985414,-0.017367445,-0.0033676624,0.062450178,-0.051014878,-0.03515023,-0.05689607,-0.0054884404,-0.07769325,-0.028533176,0.055668466,-0.050024807,-0.022105053,0.018847264,-0.038152456,0.0015700683,0.08282577,0.07761254
0.03067077,0.0021410584,0.04963752,-0.030429944,-0.093105234,-0.09508772,-0.08011258,-0.027630925,0.036242492,-0.03671012,0.016291834,0.014997408,0.04811669,0.084266834,0.013635471,0.016053796,-0.08252187,0.023787364,-0.047091592,0.07748755,0.036334254,-0.07430811,-0.08279568,-0.052563418,-0.007989787,-0.0018507466,0.062299155,-0.023042634,-0.08891988,0.0809583,0.07386897,0.0014651194,0.042073585,0.09165306,-0.034805335,0.013651647,0.0691757,0.02116321,-0.057671644,0.07681405,-0.089629106,0.07548071,-0.025641002,-0.0031206459,0.046422623,-0.014300786,-0.08587686,0.06782035,0.06701291,-0.062422574,-0.04731027,-0.07464115,-0.012358829,-0.0975885,0.032622688,-0.05843829,0.011717416,-0.08900054,-0.047054257,-0.022106633,0.011432372,-0.029198155,-0.08764384,0.023318194,0.04909759,0.032792933,0.052239724,0.077365436,0.026230164,0.051532023,0.030832,0.038260646,0.0013779402,0.09923599,-0.074440755,0.07760867,0.072609685,-0.047558583,0.09373251,-0.012702502,-0.05415828,-0.05634525,-0.0362648,0.0817535,0.03885845,-0.062380027,-0.072929226,0.03828279,0.082722254,0.06186863,-0.05695777,-0.051649343,0.09576275,-0.09350697,-0.041132163,-0.028519452,0.008153275,0.04745715,0.08393619,0.017944895
-0.07700499,0.019274577,0.020758986,0.001068756,0.05705922,0.050138377,-0.09926349,-0.033249512,0.028806157,0.036921464,0.066839345,-0.008420549,-0.033820964,-0.09384745,0.06226317,-0.041102566,0.003796436,-0.041962672,-0.06122463,0.089998774,-0.0066530257,-0.00950557,-0.016388044,-0.07059417,0.04422111,-0.072766304,-0.037332714,-0.043605626,0.046151422,0.06124734,-0.0045331568,-0.022737384,0.009260893,0.081479736,0.08542655,0.07049928,0.030104406,-0.077724196,0.06748385,-0.06854279,0.076528184,0.048622333,0.016201533,0.015830852,0.07844318,-0.08107345,-0.009718016,0.06862085,0.04595875,-0.055720102,-0.05336522,0.034830622,-0.061730232,-0.07728871,0.061613806,-0.053634893,-0.0858516,-0.0487126,-0.09456841,-0.040663004,0.02639129,0.08330973,-0.06534593,0.03750164,-0.09028723,0.049151562,0.083702974,-0.012659684,-0.009545073,-0.032349527,-0.033500932,0.073448725,-0.023885086,-0.065727204,-0.060012806,-0.08528072,0.012390256,-0.079287305,-0.026567161,0.037419327,-0.055258896,-0.040509142,0.008204736,0.054446347,0.09724874,0.06468209,0.071135335,0.03680747,-0.02872783,-0.09897777,-0.07845505,0.09199876,-0.024779156,0.069569014,-0.011723161,-0.0075977445,0.047533505,-0.09645281,-0.010892823,-0.026145361
0.090098865,-0.0614669,-0.022510566,0.07099185,0.06004905,0.040035374,-0.06951412,-0.019293271,-0.07243679,0.067709036,0.028738908,0.050376125,-0.026032768,0.0018688664,0.04536254,-0.07579644,-0.054521263,-0.083218075,-0.0027397648,0.0762471,0.07276706,0.038934164,0.09798282,-0.05043583,0.029481076,-0.029756114,0.074909024,-0.0297101,0.05762119,-0.02981776,0.08162195,-0.034903325,-0.0016159043,-0.0036989897,0.08568054,-0.087332286,0.00822971,-0.0012149215,0.016509451,0.034850724,0.007649921,0.030664034,-0.059090402,0.016798273,0.020605132,0.09321051,0.011241689,0.0875862,-0.054540027,0.023006655,-0.058334757,-0.04018445,0.06922949,-0.004951574,0.007096745,0.007428959,0.07030337,-0.07798387,0.06505672,-0.095109455,0.033264227,0.0037191138,-0.038039744,0.013917983,-0.07215071,0.06338153,-0.053554665,-0.050732613,0.0031853318,0.025998123,-0.052481066,-0.032072052,0.065312766,0.0071736947,0.07339192,-0.08863594,-0.015211642,0.09393484,-0.059588637,0.09394067,0.043562524,-0.064062774,0.04508657,-0.09411379,0.09998938,-0.053778112,-0.045070317,-0.025763415,-0.07785491,-0.047498476,-0.05898228,-0.08792739,0.010728493,0.08854992,-0.08754782,-0.0039410368,-0.025263526,-0.08833829,0.033376046,0.06648257
-0.07280712,-0.06530939,0.09595872,0.003755197,-0.08987389,-0.03016641,0.04326736,-0.078343906,0.034834765,-0.060656715,-0.08475516,-0.023445904,-0.014126278,-0.056411196,0.013327256,-0.009976961,-0.05247072,-0.010663353,0.05957719,-0.046061017,0.030830018,-0.08634257,-0.087243356,0.050667368,0.045971923,-0.08102457,0.049953558,0.09729492,-0.065906554,-0.066000134,0.059320547,-0.06550774,-0.06956776,0.07803512,-0.091628745,0.028925724,0.0940646,-0.043799963,0.06806236,-0.088800006,0.004651822,-0.0073286295,-0.051514924,-0.04322013,-0.07259228,-0.0809469,0.09312045,0.008599982,0.021379128,-0.09837259,0.09981964,-0.086235665,0.05166214,-0.060431506,0.012206934,0.053256176,0.07594908,-0.025011398,0.031080551,0.014131382,0.09271637,0.09620284,0.08663883,-0.09477898,-0.09451383,0.054693274,-0.00039981306,0.041522183,0.062055595,-0.04864663,0.00420741,-0.013305977,0.0614926,0.0015444756,-0.07783862,0.09950962,-0.035762623,-0.0061017424,-0.048140537,0.056981735,-0.034989677,-0.053025592,0.022370182,0.06002774,0.03140194,-0.043541707,0.050007917,-0.019324638,-0.042087663,-0.06649283,0.07853889,-0.0066859126,-0.02175337,-0.035624184,-0.084556736,-0.05267911,-0.0728835,-0.025461912,-0.06466779,-0.026352227
-0.029620886,0.042388566,-0.077218935,0.095855944,0.07935179,-0.058066215,-0.056666303,0.08039773,0.06044448,-0.008144572,-0.042140212,-0.02112522,-0.062161304,0.089817815,-0.061438214,0.098492526,0.021585561,-0.056771543,0.032962553,0.060183056,0.05724349,0.06095072,-0.0051970035,0.085953794,0.005577877,0.0015056357,-0.098203875,-0.08456775,0.063751705,0.04687167,-0.09630175,-0.09623661,-0.06837107,-0.034047462,-0.09648005,-0.011720203,-0.034504816,0.03232146,0.052172653,0.05669286,-0.07120679,-0.022894599,-0.04902525,-0.01077199,-0.028211571,0.04446117,-0.006734036,0.023246408,-0.09540092,-0.07966076,-0.035000764,-0.010602929,0.0598832,0.04110492,0.08608223,0.0184891,-0.064795,-0.06427579,0.03990055,-0.07745789,-0.011402346,-0.008522548,-0.058536507,0.069096036,-0.09337026,-0.08673348,-0.02430781,-0.015116289,-0.046004593,0.064497,0.0006078705,0.015626214,-0.08392743,0.06966283,0.07584258,-0.00529436,0.051364608,-0.07944192,0.032999016,0.046595715,-0.087773286,0.09575107,0.045958526,0.04158277,0.023210958,-0.012721941,-0.019495606,0.06148403,0.051785417,-0.0465778,-0.028625824,-0.07379256,0.026132517,-0.013218328,0.0313505,0.08796983,0.06658537,0.080050774,-0.0048128366,-0.099504866
0.06224703,0.05892796,0.047612377,0.07227088,-0.08701865,0.021839775,-0.053332675,0.053286694,-0.007982194,-0.05186869,0.0573769,0.08596205,0.047249503,-0.06877247,-0.018257022,0.08465392,-0.031300604,-0.018314026,-0.033534087,-0.0033581108,-0.0557333,0.08629648,0.004383281,0.009037577,0.056134574,0.06553491,-0.011249185,0.03354574,0.041626506,-0.062360037,0.035512157,0.093026526,-0.037214637,-0.03982705,0.013810217,0.074089296,0.09994944,-0.08935805,0.022941329,-0.03566824,-0.035132907,-0.023020528,0.06939187,-0.0055582374,0.048928387,0.06273442,-0.05882242,0.054446958,0.039265804,0.044957258,0.059807904,-0.0022843108,0.0014686435,0.031687297,0.034177624,0.03284017,-0.0038792714,0.059764482,-0.032618783,0.09878845,-0.08571007,0.013874844,-0.0953179,-0.0683305,-0.019858979,0.00043736398,-0.0119574815,0.04290446,0.09423595,0.09940768,0.06880524,-0.099420644,0.007698074,-0.015021302,0.07951058,0.070878066,-0.07588933,-0.093564585,-0.08906367,0.023686372,0.09212958,-0.0061295405,-0.013620235,-0.03619466,0.027378432,-0.009273671,0.02628281,0.092363246,-0.07861185,-0.062581934,-0.047504723,-0.030637242,0.0369573,0.029301263,0.03958518,-0.02290453,0.017058805,0.0029422417,0.090769805,0.070086606
