0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
-0.34913456,0.19404426,-0.8582752,0.06599173,-0.3797567,0.08213073,-0.6880375,-0.78223526,-0.214483,-0.3490958,-0.82465804,-0.108542815,0.2101852,0.72917944,-0.4560468,0.20549506,0.025412738,-0.83202606,-0.4273213,-0.7375318,-0.46064764,-0.6347977,0.7807127,-0.8138785,-0.04788369,0.31976938,-0.7823651,0.27171642,0.049232468,-0.19245654,0.10600388,-0.53259003,0.7324883,-0.5932419,-0.22516206,-0.39210898,0.43233132,0.87224907,0.07527903,0.051878467,0.86977535,-0.5493025,0.88080204,-0.11488505,0.7353712,-0.6012345,0.45152122,-0.77697647,0.44176245,-0.79366326,0.6090871,0.5316826,-0.17467037,-0.30046034,0.6737217,-0.7653717,0.6140801,0.8696345,-0.86747634,-0.57607365,0.04568331,0.61265254,-0.41270152,-0.057287887,-0.2627715,0.20443834,-0.08287229,-0.52966386,0.20646885,0.18203877,-0.4609175,-0.008620471,-0.39313728,0.45317835,0.29609942,0.54339385,-0.16159862,-0.8667557,0.17327957,0.08480802,-0.16920842,-0.10582343,0.16135655,0.6646999,0.502983,-0.36532044,-0.2626838,-0.68278205,0.45118624,-0.6122446,-0.0077008456,-0.7494703,-0.6802964,-0.2502598,0.8090281,0.18110551,-0.17641157,-0.28613093,-0.57293093,-0.18648833,-0.26332918,-0.25040096,0.19628547,0.48010164,-0.83887184,0.48358613,0.54422385,0.40556306,-0.8517567,0.3950063,0.72127753,0.5151815,-0.8731115,0.18506892,0.45370436,-0.29308465,-0.5152763,-0.76418096,-0.28484643,-0.2467122,-0.8706483,-0.31339997,0.852749,-0.68776155,0.6095693,0.42894042,-0.66529405,-0.020641088
0.49852586,-0.072797015,0.61702275,-0.30197564,-0.15982419,-0.7529188,0.46684855,0.24950251,0.30910397,-0.78825915,-0.788435,0.38351887,-0.6751143,-0.6958195,0.16864717,-0.533084,-0.13016991,0.8058227,0.18347807,-0.5936097,0.5522195,-0.76030636,-0.6173016,0.34622037,0.73308253,-0.41652295,0.7209649,-0.08685559,-0.26038754,-0.32696313,0.8149501,0.38432622,0.6996775,-0.06223753,-0.77523553,-0.75602067,-0.6154317,0.76800054,0.63702935,-0.35075587,-0.17710514,0.74142075,-0.3809509,0.21030754,-0.1257433,-0.067152604,0.15513182,-0.1070036,0.08844577,0.3975221,0.17183863,0.47591442,-0.31107008,0.6070637,-0.10643862,-0.82161844,-0.5404599,-0.32368,-0.12483366,0.7430252,-0.32249704,0.65807873,-0.08583151,-0.84686697,-0.55664146,-0.27791348,0.72616273,-0.19803002,0.63781774,-0.23015395,-0.676156,0.51456773,-0.33820137,-0.881313,-0.30536824,-0.6628276,-0.010953546,-0.1286947,0.40756398,-0.15519649,0.5713498,0.25607958,-0.8155136,0.6158147,-0.5422995,-0.39456332,0.35312885,-0.6531795,0.4896871,-0.33465838,0.8147081,0.18059,0.68001753,-0.7176071,0.6542503,0.8225789,-0.8412618,-0.63554436,0.5347911,0.84434396,-0.18131666,0.49715543,0.051180422,0.12709737,-0.37737,0.61359996,-0.38090256,-0.8265332,-0.30596316,0.73727524,-0.67537713,0.26547933,0.30808717,0.6286665,-0.11706561,-0.067998916,-0.6590407,-0.021512285,0.28867042,-0.110601634,0.38914645,-0.25919616,-0.81087756,0.6639994,-0.7468143,0.31627238,0.7599088,-0.6160568
0.64108646,0.6297114,0.5725298,-0.4923755,-0.06999791,-0.51668483,-0.055114627,0.4598751,0.7195982,-0.36808488,0.15361115,-0.6710334,0.13666876,0.29204488,-0.6965992,0.16353272,-0.84574115,-0.13525881,0.19233398,0.2499152,-0.39477277,-0.07651515,-0.42875534,-0.6181431,0.34396583,0.46339506,-0.03048271,-0.16906478,0.7952895,0.4626357,-0.7053281,0.0033859909,-0.11817083,0.17820865,0.1187478,-0.63547206,-0.014717355,0.26864374,0.60999894,0.6147408,-0.040540025,-0.72800165,-0.69721043,-0.39389896,0.41445965,0.70546055,0.5361464,-0.41862243,0.18462814,0.21674618,-0.73442674,0.5268609,0.28226978,-0.13711311,0.5771298,0.4646232,-0.39614126,0.70470846,0.20751834,-0.56501085,0.8586919,4.775822e-05,0.50776905,0.7891587,-0.49990368,0.6566941,0.5917772,-0.17172016,0.86052036,-0.19410476,-0.16149014,0.798148,0.22633329,0.5883402,-0.2363833,0.44761294,-0.31235155,-0.2904591,0.7125708,-0.72925323,0.12364812,0.6081579,-0.813938,0.34239173,0.18060379,0.40245748,0.47447628,0.8037794,-0.8719185,0.6704881,-0.1608216,-0.31954223,0.058265254,-0.4912841,-0.7684624,-0.1750303,0.5503515,0.16105473,-0.012841597,0.025449917,0.16861215,0.3468681,-0.49566612,-0.37028491,-0.52745444,-0.84960926,-0.7415581,0.325367,-0.4960415,-0.6272333,0.4372943,-0.2102989,-0.01417838,0.6755624,0.25695896,0.06207332,0.82159615,0.42265886,0.16859643,-0.5583166,0.77460253,0.8333638,-0.8736318,-0.69158304,0.56658185,-0.7039997,0.60045636,0.42592978
0.74517167,0.8096597,-0.8300305,-0.041791126,0.47742552,-0.08452214,0.286009,-0.12678511,0.4518413,0.6416789,0.6972841,-0.86473,-0.32037792,0.41586077,0.37149495,-0.64358145,0.1324211,0.8133575,-0.23002937,-0.35187602,-0.29410893,0.19915946,0.5755175,-0.310097,-0.12706675,-0.10278173,-0.6527246,-0.025174096,-0.3401846,0.18200189,-0.35203975,0.8181346,0.6782245,-0.87194794,-0.27042165,-0.13455711,0.5561092,0.6186951,0.87624526,0.6173337,0.7672017,0.87088144,-0.09897575,-0.04078351,0.25181845,0.22963576,0.22474572,0.551241,-0.6136321,0.8074049,-0.77245164,0.5780593,-0.728889,0.37151033,0.283081,-0.6015046,0.6827951,-0.84945,0.48831707,-0.38282233,-0.78063655,-0.79800284,0.64755476,0.48749977,-0.7680103,-0.08287735,0.75598544,-0.60870016,0.31449074,-0.23582608,-0.5358767,0.10119267,-0.02843678,0.3667537,0.3966022,0.04245609,-0.44923124,-0.21413095,0.017030463,-0.71241844,-0.45410478,0.74699914,0.36309943,0.035388395,0.35602903,0.22572786,-0.6344813,0.6894115,0.14997832,-0.33603522,-0.058596358,-0.22900552,0.0025628507,0.76125586,-0.31621665,-0.10315947,0.6289139,0.005377084,-0.4205761,0.5905289,0.72215056,-0.67859244,-0.7842657,0.38536614,0.7619495,-0.58492506,-0.5038961,-0.25779754,-0.087097436,0.46571052,0.45452482,0.39500618,-0.8315842,-0.044458807,0.70308214,-0.75460917,0.8801631,-0.5502937,0.7032248,-0.2814873,0.6796109,-0.5949423,0.21778487,0.25158152,-0.25367922,0.3395409,0.24979182,-0.7761637
0.266902,0.46825492,-0.87179554,0.712189,0.04502356,0.84266925,-0.046366975,-0.21663666,-0.3366156,0.3147713,-0.111361,0.087886006,-0.22846773,-0.8599347,0.046042874,-0.2584315,0.3039314,0.18457942,0.446795,-0.11972442,0.070559904,0.59240794,0.39968586,0.27280056,-0.4489836,-0.47757983,-0.02921991,-0.5872406,0.6767606,0.6392791,0.14671989,-0.19069992,-0.0061671436,-0.24329647,0.85228497,0.22619121,0.20337194,0.53289956,0.42597836,-0.7051021,-0.8600115,0.08013584,0.3887453,0.53333694,0.8498665,-0.42092848,-0.52855384,0.13960302,-0.64675385,0.12634285,0.08965783,0.119543225,0.79703414,0.7117686,-0.7384467,-0.27911425,0.2897504,-0.40931565,-0.38297954,-0.5360154,0.5687312,-0.22884734,0.7277223,0.17979488,-0.66740286,-0.112336874,0.5445122,-0.7967735,0.5999938,0.5536384,0.7563188,0.6206816,-0.86092347,-0.44885698,-0.7578933,0.8158026,0.06751917,-0.72831714,-0.25832498,0.7179656,0.7295328,-0.64961016,0.69215393,0.21219656,-0.18787034,-0.4970129,0.76550895,0.25281414,0.51756257,0.18736929,0.14618173,0.53018326,0.8309149,-0.37876856,0.06973632,-0.7872885,-0.759145,0.5975369,0.38510168,0.4441867,0.14633976,0.5317608,-0.6943831,-0.52379775,-0.30907106,-0.30202475,0.74033314,-0.871946,0.7531711,-0.5387799,-0.7983893,-0.0133327395,0.7269686,-0.22885695,-0.063868165,0.32219386,0.6881026,0.20204365,-0.4991643,-0.45918673,-0.7145608,0.47187114,-0.09304799,0.76948696,0.15148632,-0.63622206,-0.22445284,-0.22415452
0.54533577,-0.04725702,0.8122494,0.02115056,-0.7355348,0.19219048,0.44595575,-0.29498336,0.8535612,0.15067391,0.57735974,-0.053064376,-0.69238734,0.29326028,0.0013627857,-0.6612932,-0.47150522,0.2724666,0.80405647,-0.7798627,-0.77425313,-0.76172084,0.6949634,-0.5953901,0.87092245,0.43491936,-0.38631892,-0.13135716,0.60692304,-0.32930356,-0.11102304,-0.13599232,0.3473348,0.087023005,-0.33669645,0.20159058,0.075563714,0.3143388,0.7230226,0.072503015,-0.2472309,0.56060815,0.49862558,0.76318806,0.20680174,0.09884983,0.7061181,-0.75770164,0.47385657,-0.115250275,-0.0075044483,-0.40920302,0.25306457,-0.33277348,-0.8091721,0.22391766,0.3842551,0.25790983,-0.38334167,0.7865348,0.7891082,0.73770916,0.8216462,0.7984651,0.76109105,0.85399514,0.46122813,0.08143574,0.7670426,-0.4412071,0.4976564,0.05455233,-0.10485284,-0.8719307,-0.573465,-0.80394477,0.33511266,0.8238054,-0.37371096,-0.4404288,0.11134103,-0.11170715,0.26040554,-0.30618146,0.87714934,-0.1877714,-0.68001693,-0.19986562,0.1120507,0.064111054,0.4467172,0.008060783,-0.79053134,-0.60534406,0.46273643,0.83153075,-0.85403633,-0.5180577,-0.12681752,-0.8664371,-0.22639625,0.0062969327,0.8679128,0.5660573,0.36891901,0.09870857,-0.6215522,-0.6202921,0.35571277,0.5938926,0.19225508,0.38062698,-0.14123343,-0.71571565,-0.52054083,-0.08365139,0.28446817,-0.7895217,-0.28890315,-0.24226427,0.6110945,0.324779,-0.48878837,-0.5414282,0.6032581,0.024517104,-0.4350154,0.5355949
0.45614696,0.69501364,0.3396541,0.4275123,0.4877121,0.64030117,0.86033577,0.35106993,-0.07658534,-0.5913347,0.6198823,-0.6904136,0.8656133,-0.8832879,0.015464202,-0.12114234,-0.74791425,-0.4341015,-0.42607242,0.5275417,0.7384517,-0.5105002,-0.8018351,-0.06907776,-0.5745301,-0.14382824,-0.70059526,0.8353645,0.7402667,-0.29397798,0.32903582,0.037649274,0.32108262,0.7626889,0.29938602,-0.04008755,0.7874686,-0.8100542,0.036057457,0.5483804,0.38492864,0.50573164,-0.6571785,0.15096456,0.8574199,0.36199725,0.16832724,0.64479417,-0.0799904,-0.85512155,0.07987283,-0.6257088,0.04958868,-0.5522724,-0.068189725,-0.82007873,0.7155531,-0.18093958,0.8676118,-0.57957476,-0.47852543,0.7694361,0.37108368,-0.8487996,0.43370134,-0.28590873,-0.10705404,-0.046276376,0.18102102,-0.49797553,-0.3710475,-0.08871414,-0.046154186,-0.65785164,0.04356593,-0.47042656,-0.15896276,0.6364217,-0.30550238,0.07158451,-0.03656648,-0.2203238,-0.8724764,-0.5486258,0.3842672,0.744518,-0.6121566,-0.3810857,0.2598472,0.6544828,0.2887492,0.81286335,0.757258,-0.8193124,-0.7240039,0.3134887,-0.33208978,-0.072444305,0.4967695,0.07818781,-0.20750917,0.38773632,-0.15618339,0.72964764,0.04180923,-0.5663342,-0.41063306,0.83679295,0.6195926,0.29508263,-0.54887795,0.103403926,-0.07548876,0.030449852,-0.03640592,-0.78094864,0.15914604,-0.755844,0.33533072,-0.58829856,-0.2762648,0.7271051,0.79896784,-0.546472,0.19242235,0.3164991,-0.7970282,-0.4788448
-0.8330209,0.074056685,0.07576384,-0.24824694,0.61521435,0.11030428,-0.015259162,0.023512691,0.64563984,0.35532808,-0.8060568,0.15123956,0.4473307,-0.3167011,0.8287489,0.81630373,-0.5924085,0.7281863,-0.682064,-0.3487382,0.35543174,-0.43018255,0.42313778,0.049720854,-0.37320656,-0.41875625,0.29210454,-0.034615323,0.22762217,-0.42974678,0.26513994,-0.060919896,-0.20884573,0.2344288,-0.1126425,-0.008894131,0.80555266,-0.64487576,-0.06322913,0.3569346,0.2620402,0.42145348,-0.38369048,0.57592535,-0.16078614,0.8459652,-0.7902814,-0.6931892,-0.6115339,-0.55264264,-0.14566295,0.7847061,0.4937986,-0.39034662,-0.6357685,-0.63625336,-0.6100271,-0.75083745,-0.40216768,0.22643752,0.2672977,-0.17980382,-0.004595518,-0.66525763,0.05097136,0.83104277,0.2629955,-0.09703234,0.7202726,-0.46027887,0.025274381,-0.7859028,-0.0719811,-0.37647682,0.55013305,-0.31707013,0.4120978,-0.23987122,0.05550511,-0.6838617,0.85663146,0.6831879,0.7815287,-0.48900995,0.8803553,-0.5227805,0.14133811,-0.04933372,0.021220967,0.63320184,0.7516814,-0.26093638,0.78379595,-0.47802863,0.35614297,-0.42858046,0.15080139,-0.2947405,-0.67888427,0.81969386,-0.17443433,0.54224825,-0.49541417,-0.4862128,0.7431773,0.38170373,-0.13238311,-0.7364995,0.13866968,0.7628689,0.17104402,0.32709718,-0.47130492,0.77025,0.2867517,0.66498226,-0.3163865,-0.38569444,0.75544304,-0.6911784,-0.4286283,-0.6280855,-0.68091744,0.41507578,0.261176,0.714457,-0.04232332,0.48746967
0.3366924,-0.1195848,-0.37981656,-0.4007202,-0.17989106,-0.55935514,0.83392406,0.17072678,0.11932723,0.8534571,-0.10793261,0.08846916,0.8199588,-0.8319307,0.02961725,-0.54260623,0.028899908,0.84734684,0.3550812,0.26729003,0.39336866,-0.69693655,0.015237555,0.3770677,-0.35677475,-0.5523351,0.13325892,-0.30655056,-0.11832982,0.5092659,-0.29970917,-0.2877793,-0.026924238,0.6513781,-0.35830122,-0.31305477,0.22490956,0.82833135,-0.45204043,-0.84985113,-0.27550265,-0.018722191,-0.60365194,-0.3830467,-0.42983517,0.34110463,0.13598807,0.48969322,0.05140491,-0.22539996,0.8488249,0.081407875,-0.22542968,-0.20579189,0.8492944,-0.4296854,-0.42837614,0.121453926,0.67208225,-0.79761684,0.10231674,-0.6606519,0.7317304,0.37834024,0.7127667,-0.16307376,-0.57665277,0.5452696,-0.30645207,0.1997301,-0.8604156,0.40646964,0.3783303,-0.08674696,0.7433275,0.43031967,-0.0064667314,-0.8763278,0.7784683,-0.49250436,-0.41896582,0.34713387,-0.58350986,0.38405633,0.5443374,0.67603534,0.22847995,-0.06984986,-0.827218,0.46398097,-0.17997712,-0.59186524,0.43965405,-0.5530229,0.41808403,-0.549265,0.37293756,-0.63816905,0.63273823,0.47246462,0.053501725,-0.06354883,-0.38790283,-0.5481928,-0.25685006,0.04808031,-0.6273851,0.10781303,0.7968802,0.5892668,0.5222901,-0.24597004,-0.71878445,-0.47743243,-0.6779459,-0.45747128,0.43643928,-0.40078974,0.18058725,0.13337992,0.8499048,0.41011608,-0.6051674,0.71830267,-0.06367758,-0.10433793,0.6390751,0.7697418
-0.75415695,0.726302,-0.6295418,-0.833282,-0.62237674,0.8478067,-0.5186433,0.29894435,0.6222049,-0.7096714,-0.7457051,-0.5166885,-0.78871584,0.3284666,0.13452977,0.49299634,0.28485453,-0.43063077,-0.12126282,0.748978,-0.34445047,-0.86137927,0.5247965,0.74643916,0.2294384,-0.5402971,0.069509,0.7617187,-0.6785362,-0.36043954,0.56883925,-0.5985393,0.27464896,0.47092056,-0.21541908,-0.124254525,-0.1235611,0.5024711,-0.5691088,-0.16113512,0.61741805,0.5877488,0.5701158,-0.66223073,0.79872704,-0.41211587,0.10075159,0.6835816,-0.8724123,-0.21706715,-0.31074765,-0.6531639,-0.4443404,-0.66515124,-0.72489846,0.6021243,-0.7351151,0.104450956,0.7027512,-0.21707334,-0.71154386,0.79029655,0.35706177,0.39647198,-0.82931185,-0.59789854,0.31368858,0.30254558,0.035810173,-0.23767315,0.44021076,0.6182697,-0.18915318,0.75053847,-0.10943189,-0.7860916,0.55167264,-0.15110828,0.12301937,-0.43639994,-0.65117174,-0.21875575,0.20304456,-0.24653606,-0.4074322,-0.43116277,-0.5834227,-0.60011697,0.67924374,-0.114435405,0.7700986,-0.70948195,-0.7007552,0.5984778,0.4952765,-0.49546483,0.079422966,-0.85647535,0.0093357265,-0.27703673,0.5705727,0.40031338,0.7271015,-0.17245203,0.60068095,0.8167284,-0.4878071,-0.23184478,-0.80922836,-0.15983477,0.64861363,0.15291952,-0.09269722,-0.39407367,-0.31617302,0.45254046,-0.34221816,-0.41961455,-0.16265608,0.7250183,-0.5632532,-0.258097,-0.53660786,-0.074380636,0.07833041,0.36948836,0.87249213,-0.70389175
