0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.05550977,0.07791715,0.04407663,0.090637736,0.043791927,-0.0033237487,-0.07182542,-0.059610464,0.05420775,0.012822725,-0.03342186,-0.090662956,0.0083306655,-0.056818165,-0.08797604,0.0018418878,0.075918026,-0.048912454,0.048300184,0.0573596,0.04155732,-0.06651613,0.08974961,0.039592378,-0.05662943,-0.0035986155,-0.07508264,0.020102523,0.008320585,-0.009563625,0.07334288,0.012052342,-0.09523014,-0.09127072,0.01749973,0.054458268,-0.026837602,0.04170277,-0.043054678,-0.07349752,0.06597418,0.09710527,-0.070330575,-0.082239375,-0.035697103,0.09516627,0.023529276,0.09226718,0.0059459433,0.078242205,-0.08362897,-0.065983094,-0.06852565,-0.0008714944,0.034289904,-0.058012832,0.020880982,0.066101976,0.005760491,0.020010136,0.0069455877,0.0050944313,-0.055220425,0.062271796,-0.051967956,-0.022785783,-0.057847094,0.07939152,0.04758341,-0.06905236,-0.025958158,-0.037800588,-0.005234815,-0.07467638,0.04708045,-0.03474661,0.012643442,-0.06765796,-0.028214768,0.073985614,0.06429995,0.07584161,-0.0971486,0.025649138,0.09617869,-0.069989264,-0.004928373,0.043380417,-0.080219485,-0.014138475,0.033159338,0.06806601,0.0053218156,-0.018966034,0.01823368,0.02787409,0.08774134,0.09997485,-0.06807709,0.06518925
-0.0052758455,0.01594732,-0.0070994645,0.086642094,-0.03519495,-0.040030636,0.01376687,-0.08946706,-0.041023683,-0.013539173,0.02834756,-0.051617134,-0.046320487,-0.011362329,-0.03873309,-0.04418377,0.051358186,0.0067666396,-0.021256886,0.056960024,-0.037278727,0.0978939,-0.002407238,-0.047446776,0.08205374,-0.07674291,-0.016881064,-0.03205719,0.033276968,0.06962148,-0.0904054,-0.035585776,0.09198577,-0.05456121,0.05544404,0.0646364,0.025696225,0.0088948235,-0.048325907,0.016230643,0.088638134,0.07326848,-0.06406459,-0.076346174,0.09792363,0.087888755,-0.023963287,0.037889414,0.0826334,-0.08318336,-0.065726794,-0.073194206,-0.026064359,0.076344915,-0.0976485,0.028708927,0.01941295,-0.097730756,-0.04547614,0.0070904046,0.08372664,0.012890741,-0.06751223,0.0006904602,-0.008321881,-0.075113915,-0.09535503,0.056928776,-0.067641035,-0.011057749,-0.076672696,0.07117938,0.019032262,0.013235137,0.015981957,0.07138307,0.09036947,0.047512613,0.072415374,0.06388981,-0.066474795,-0.015423693,0.057156377,0.020459533,0.01438389,-0.097327046,-0.094364546,0.09164696,-0.0008354783,0.048376076,0.09596924,0.040568836,-0.04732988,0.03431844,0.09704886,-0.06343756,0.00093470514,0.042461462,-0.054864075,-0.06474739
-0.09750068,0.03722506,0.05043932,-0.05038115,-0.04201713,-0.06691257,-0.09799006,0.043518133,0.049369343,-0.052555002,0.024223901,-0.07772484,-0.08756278,0.06011518,0.030921943,0.05092206,0.06639216,-0.019613527,0.05785101,-0.022068277,0.030443914,-0.064664096,-0.07422642,0.023353912,-0.04409653,0.03682407,-0.026733734,0.08714495,-0.064451255,-0.081945345,-0.007130757,-0.037701216,0.033182554,-0.06187271,0.09191758,0.08837772,-0.043201126,-0.027613208,0.009640671,0.08685041,-0.006706223,-0.056852903,-0.035802543,0.067904346,0.05405625,0.04929187,-0.088786624,0.04029844,0.02242925,0.043461107,-0.03906442,-0.080771364,-0.015407227,-0.08656241,0.04323832,0.061992593,-0.05222999,0.08348612,-0.032139502,0.02465216,0.07731602,-0.05158615,0.023915432,0.092688315,-0.00065962225,0.05685415,0.099679016,0.05922786,-0.010066509,-0.08008091,-0.08730977,0.09345382,0.07880313,-0.08774429,0.0072283596,0.0019830838,-0.04839399,-0.036398813,-0.082929075,-0.062120594,-0.09045044,0.0073150992,-0.07839707,0.004840806,-0.08213605,-0.012403704,-0.07539026,-0.09767749,0.05606491,0.07756785,-0.06993314,0.06113986,-0.05654323,-0.0371453,0.097495176,0.0028995425,0.044803865,-0.08847185,0.05965469,-0.004967414
-0.014866017,-0.012344286,0.061706476,0.04874397,-0.0048258156,-0.006769933,-0.04725274,-0.037856173,0.010862365,-0.012862064,-0.09936835,-0.075345136,-0.07938055,-0.069045365,0.04863078,0.026448362,0.0592838,0.021846116,0.079014845,-0.054309346,-0.058196593,0.049191214,0.022818126,0.029979192,-0.057155073,-0.060602058,-0.09067398,-0.025798738,0.023845412,0.050321065,-0.034267105,-0.035650216,0.07594407,-0.056297112,-0.030427553,0.0118955,-0.027403332,-0.04604126,0.022843227,-0.038502764,0.030075498,0.0109820515,-0.09510726,0.06124576,0.042069487,-0.034711763,0.002601102,-0.023844585,0.052906938,0.075297005,-0.06940387,-0.0053069443,0.029766284,-0.091410615,-0.07014994,0.09161491,0.013040625,0.05868099,0.013889551,0.00018491596,-0.06830813,0.08162748,-0.017989323,0.043604262,0.019013785,-0.058467627,-0.0928424,-0.025571719,-0.07706106,0.017032519,0.09559224,-0.015525542,-0.052924454,-0.058868017,-0.032676384,-0.009429336,-0.05344354,0.035765626,0.08078482,0.07756602,-0.002462171,-0.019166924,-0.039634872,0.08891449,-0.05539074,0.04533685,0.032104366,-0.04026681,-0.058598578,0.017275825,0.06439323,0.017272867,-0.075406864,-0.051585354,-0.04602164,-0.06486193,0.08040107,0.07405607,0.04402543,-0.011493221
-0.099303424,-0.095752835,-0.06671253,0.048307426,-0.016524374,0.07468369,0.055173688,0.08215701,-0.08320266,0.07630948,0.08441933,-0.035005905,0.07045501,0.034681655,0.05862338,0.09418983,-0.09173729,-0.008632436,0.027796559,-0.049877215,-0.07337495,-0.054737877,-0.010532573,0.07222388,0.052775882,0.04499448,0.06005258,-0.0894689,-0.08073373,0.0020704493,0.053129114,-0.06937063,-0.033365346,0.09619648,0.053348966,0.01875998,0.021096528,-0.030712023,0.07286581,-0.0949251,0.09986112,-0.04634079,-0.06456727,0.04350152,-0.038733553,0.047087856,0.041605435,-0.095201395,-0.07160659,-0.032485224,0.033984117,0.0059447736,-0.058813214,-0.0018545389,-0.03206505,-0.0535205,-0.03571756,-0.0035841838,0.005274236,-0.018442705,-0.060038567,-0.092264175,0.07640905,-0.095421255,-0.0077560768,-0.09999456,0.080098785,0.05961197,0.006269492,0.06339223,-0.010031201,-0.0836748,0.025916748,0.06475485,-0.012448631,0.0056554526,-0.011222698,0.0014413223,-0.026643254,-0.05964258,0.09640414,0.042921282,0.032480605,0.0054368526,-0.007558331,-0.06645639,-0.045494795,0.047484778,-0.0052723736,0.032112487,0.0620875,-0.011254951,-0.03236191,-0.016872868,0.07155145,-0.021031842,-0.07063564,0.007119283,0.09806264,-0.047613766
-0.073223874,-0.08848094,-0.09996136,0.046023853,0.08122631,0.043698035,0.09727996,0.075811096,0.0330332,0.0038948655,0.05599936,0.06939041,-0.09751051,-0.0051144585,0.072723635,-0.029726848,-0.08400084,-0.048490502,-0.028808855,0.025646083,-0.046883833,-0.097813964,0.012012579,0.029342256,0.008373998,0.05891735,0.068659194,0.097766824,0.009140834,0.0050779954,0.042570896,-0.016718224,-0.072514355,0.054172225,-0.062625445,0.005794786,0.0718868,-0.0013981089,0.06580111,0.07676829,0.08220322,0.07800176,0.06107389,-0.004582979,-0.051288154,-0.023726068,0.09727494,-0.07925459,0.006467089,0.07846091,0.09251306,0.08094958,0.039253257,0.019277707,-0.09689142,-0.0456975,0.012326121,-0.009613216,0.07307079,0.06573822,-0.09648007,-0.07967472,0.064515896,0.08049058,-0.029734276,-0.02391009,-0.056199398,-0.06868562,0.04903633,0.047018893,0.059578426,0.0965227,0.084497,-0.017570838,-0.038160276,-0.072826125,0.029326089,-0.076694235,0.012424029,-0.069267526,-0.044786524,-0.09580658,-0.08346914,-0.0219021,-0.054206338,0.017796837,0.046479978,-0.059524477,0.033210628,-0.043320823,0.056549184,0.032686733,-0.03345319,0.008080587,0.009219386,0.024037763,-0.06953132,-0.098668136,-0.09972062,0.060183294
-0.017475747,0.022776201,0.020904146,0.0034633502,-0.012990274,-0.057202566,0.01933527,-0.018672027,-0.028944,0.06920626,-0.034195207,-0.08412784,0.011696503,-0.014509484,-0.019979045,0.06508339,-0.07181366,0.07764285,0.051198177,-0.06265944,0.09211444,0.04511472,0.037066273,0.01451385,0.037114076,0.0119098425,0.008257583,0.018011905,0.07943327,-0.035858057,0.007115625,0.09500002,0.014996551,-0.060436167,-0.07300246,-0.01646676,0.037032448,0.09666408,-0.090126656,-0.0772423,-0.041871894,-0.00523673,0.065548204,-0.026016474,-0.034868896,-0.06623261,0.012873247,-0.01657679,-0.068418294,-0.055518746,0.025201209,-0.021724068,0.0051867813,0.012587681,0.049121864,-0.055372395,0.05064123,-0.08302691,0.04876981,-0.030770913,0.05405291,0.0058875903,0.031042911,-0.018142127,-0.013386145,-0.044492222,0.024235345,0.000565812,-0.09195087,-0.026956953,0.08987384,-0.027127936,-0.0441021,0.0776807,-0.03474488,0.071123265,0.083307646,0.09507757,0.07492495,0.03343361,-0.07973353,-0.06345704,-0.081535995,-0.06018671,0.032790847,-0.0702953,-0.02050376,0.08939586,-0.029481627,-0.050030973,0.03368468,0.06956465,0.011963464,-0.065200135,-0.089354336,0.05955047,-0.09138858,0.043728597,0.08417568,0.08921624
0.0724437,0.056611843,-0.011600435,0.07261918,0.028183706,0.082872905,-0.06487243,-0.021410666,-0.0019487292,-0.06567973,-0.035440966,-0.03685431,0.0011991635,-0.052741755,0.020742476,-0.034010135,-0.022157356,0.02354262,0.023193642,0.03016717,0.02445358,0.02667933,-0.04639702,-0.067919046,-0.050615586,0.043208845,-0.025012791,-0.014407434,0.017730698,-0.009690203,0.044511504,0.010125838,0.08868707,-0.02523698,-0.061999988,-0.082388625,-0.02602671,0.039604418,0.09814758,-0.032047167,-0.06805247,-0.090094365,0.09877079,0.07761247,0.028981917,-0.015822306,-0.07649231,-0.07791064,-0.08326067,0.0282901,0.0034403354,0.09676988,0.09279811,0.07853938,-0.016358338,-0.07289721,-0.07480495,0.004359618,0.05171538,0.03361655,0.09940923,0.03849233,0.06767047,0.018621564,-0.0818612,0.01006563,0.055061974,-0.023228802,-0.03213887,0.035908483,0.054064415,-0.07554872,0.0013336092,-0.09840502,0.004622318,0.013976976,0.026942201,-0.056631148,0.06326977,-0.098091856,-0.04759523,0.038008906,0.016147673,-0.013744667,-0.0085317865,0.024459258,0.02827365,-0.036203578,0.076649316,-0.021494053,0.09698961,-0.024269879,-0.005662158,0.08994102,-0.029972158,0.08660204,-0.04054458,0.0009394288,-0.037675586,0.04653915
0.025369935,-0.07329277,0.02083318,0.0069182366,0.03827638,0.002122976,0.083047815,0.011942998,-0.06984556,0.042792283,0.04048858,-0.08042612,-0.00917498,0.05664172,-0.030541085,0.053554796,-0.07678356,-0.033263624,0.09011903,-0.074827395,-0.052434064,-0.0191565,-0.06595886,0.077670164,0.0029800981,0.08380265,0.068751074,0.031451292,-0.085294984,0.07760858,0.068930306,0.0704251,-0.099430226,-0.09979891,0.006936446,0.063936956,-0.060405683,-0.058055043,-0.0033319965,-0.070201136,0.045558788,0.023136958,-0.058603216,-0.045656767,0.09446313,-0.000879921,-0.09426091,0.015351653,-0.0137228,-0.020387135,-0.050975263,-0.042484462,0.052648418,-0.051816452,-0.008390948,-0.07434096,0.09832432,0.05003286,-0.05527388,0.011962712,0.058933653,0.056339778,0.062170066,0.023700714,-0.04171113,0.04104448,-0.02687589,0.05037398,0.02458261,0.068454035,-0.04616611,0.0037308782,-0.06772287,0.049619712,-0.03683786,-0.0057009235,0.0896743,0.09566895,-0.05751748,-0.056406092,-0.039710857,0.084284164,-0.097450964,-0.0016530007,0.06237609,0.020741954,0.08966679,0.084614344,0.020241894,-0.01791495,0.055426203,0.09347711,-0.048066974,-0.017933607,0.03754162,-0.026121713,0.0017909259,0.008494094,-0.050131787,-0.085230306
0.027801804,0.061556317,-0.0659158,-0.0022424236,-0.050556887,-0.075765334,-0.046402134,0.048586242,-0.016466543,-0.08458847,-0.04694829,0.049936123,0.048024066,0.00012024492,0.029555105,0.039738454,-0.016153894,0.010958873,-0.0109247565,0.012468874,-0.078349866,-0.0037334338,-0.0070804358,-0.027873896,-0.04232199,0.034936972,0.0664609,-0.065743364,0.052603997,-0.024510324,-0.024331853,0.012075797,-0.061419785,0.08530233,0.033157773,-0.07265274,-0.03345126,0.09660304,-0.084055744,0.004250422,-0.07916971,-0.046371307,0.08293479,-0.032147862,-0.0031470284,-0.02931787,0.07084369,0.015448868,0.06848735,-0.043165375,0.05173064,0.088363595,0.052892618,-0.050782204,0.0014819279,0.023446038,-0.0244226,-0.028790042,-0.0050886124,0.0697645,-0.09594233,0.009606622,0.0265804,-0.0046346188,0.044997938,0.08009254,0.031124659,-0.03400819,0.052414842,-0.072876796,-0.067548014,-0.04039681,-0.014012098,-0.06037463,-0.038298335,-0.0124492645,0.0069147125,-0.06595555,0.0033950657,-0.0011540651,-0.06408538,-0.055996824,-0.03360202,-0.059345067,-0.05487436,-0.033102132,-0.061448693,-0.0424724,-0.07938723,0.072640546,0.08694548,-0.08530529,0.0064736158,0.04495593,0.07456639,0.09004516,0.03830879,-0.087092414,0.07309901,-0.066811785
